time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-12-29T09:46:19.020Z,-19.497,168.217,10,5,mb,46,78.5,,1.12,us,usp000hs8d,2014-11-07T01:43:16.345Z,"Vanuatu",earthquake,,,,17,reviewed,us,us
2010-12-29T07:09:24.940Z,-19.529,168.109,10,5.2,mb,38,53.6,,1.32,us,usp000hs84,2014-11-07T01:43:16.320Z,"Vanuatu",earthquake,,,,7,reviewed,us,us
2010-12-29T07:02:17.340Z,-19.701,168.123,10,5.5,mb,88,52.2,,1.29,us,usp000hs83,2015-05-13T18:53:58.000Z,"Vanuatu",earthquake,,,,51,reviewed,us,us
2010-12-29T06:54:19.640Z,-19.661,168.14,16,6.4,mwc,372,20.2,,1.27,us,usp000hs82,2016-11-10T02:38:29.245Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-12-28T22:02:18.340Z,-19.441,168.052,10,5,mwc,107,116.4,,1.06,us,usp000hs79,2016-11-10T02:38:28.608Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-12-28T21:43:50.150Z,-19.385,168.014,10.4,5.2,mwc,168,28.6,,0.92,us,usp000hs78,2016-11-10T02:38:27.873Z,"Vanuatu",earthquake,,4.4,,,reviewed,us,gcmt
2010-12-28T21:41:48.430Z,8.337,-102.804,10,5.4,mwc,117,181.4,,1.4,us,usp000hs77,2016-11-10T02:38:27.258Z,"northern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2010-12-28T16:59:11.440Z,-20.114,-173.909,35,5.1,mwc,162,55,,1.01,us,usp000hs6y,2016-11-10T02:38:26.664Z,"Tonga",earthquake,,,,,reviewed,us,gcmt
2010-12-28T15:02:42.000Z,-57.422,-24.434,39.7,5.2,mwc,28,65.6,,1.3,us,usp000hs6w,2016-11-10T02:38:26.014Z,"South Sandwich Islands region",earthquake,,18.2,,,reviewed,us,gcmt
2010-12-28T12:38:49.560Z,-23.595,-175.655,35,5,mwc,32,109.7,,1.48,us,usp000hs6s,2016-11-10T02:38:25.381Z,"Tonga region",earthquake,,,,,reviewed,us,gcmt
2010-12-28T12:09:53.080Z,-19.947,168.043,10,5.2,mb,49,82.4,,1.29,us,usp000hs6q,2014-11-07T01:43:16.076Z,"Vanuatu",earthquake,,,,23,reviewed,us,us
2010-12-28T08:34:17.550Z,-23.407,-179.802,551,6.3,mwc,446,21.1,,0.85,us,usp000hs6h,2016-11-10T02:38:24.715Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
2010-12-28T06:54:46.860Z,-19.282,168.017,10,5,mb,21,128.3,,1.08,us,usp000hs6b,2014-11-07T01:43:15.995Z,"Vanuatu",earthquake,,,,4,reviewed,us,us
2010-12-28T02:47:11.110Z,-52.919,27.317,10,5,mwc,62,41.7,,0.94,us,usp000hs5y,2016-11-10T02:38:23.501Z,"south of Africa",earthquake,,,,,reviewed,us,gcmt
2010-12-28T02:20:29.680Z,-19.378,168.069,10,5.2,mb,56,140.5,,1.13,us,usp000hs5v,2014-11-07T01:43:15.940Z,"Vanuatu",earthquake,,,,23,reviewed,us,us
2010-12-28T00:26:38.610Z,27.18,143.513,10,5.1,mb,58,74.4,,0.96,us,usp000hs5k,2014-11-07T01:43:15.908Z,"Bonin Islands, Japan region",earthquake,,,,20,reviewed,us,us
2010-12-27T21:36:41.590Z,-20.056,168.214,14.1,5.1,mb,42,83.5,,1.16,us,usp000hs5a,2014-11-07T01:43:15.875Z,"Loyalty Islands, New Caledonia",earthquake,,28,,19,reviewed,us,us
2010-12-27T20:33:15.780Z,-19.864,168.219,10,5.2,mb,46,101.2,,1.25,us,usp000hs53,2014-11-07T01:43:15.851Z,"Vanuatu",earthquake,,,,15,reviewed,us,us
2010-12-27T19:40:12.650Z,-19.311,167.96,10,5.5,mwc,181,27.1,,0.96,us,usp000hs50,2016-11-10T02:38:21.622Z,"Vanuatu region",earthquake,,,,,reviewed,us,gcmt
2010-12-27T17:02:32.880Z,-50.811,139.375,10,5.6,mwc,75,64.9,,1.31,us,usp000hs4q,2016-11-10T02:38:20.996Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2010-12-27T16:43:48.440Z,-19.086,167.926,10,5.1,mwc,51,80.9,,1.14,us,usp000hs4m,2016-11-10T02:38:20.382Z,"Vanuatu region",earthquake,,,,,reviewed,us,gcmt
2010-12-27T15:27:26.540Z,-50.808,139.237,10,5.3,mwc,50,74.7,,1.21,us,usp000hs4h,2016-11-10T02:38:19.782Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2010-12-27T11:36:26.460Z,50.911,-176.009,24.7,5,mwc,189,99.9,,,us,usp000hs42,2016-11-10T02:38:19.175Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-12-27T09:00:20.440Z,-19.732,168.369,10,5,mb,33,80.1,,0.99,us,usp000hs3w,2014-11-07T01:43:15.696Z,"Vanuatu",earthquake,,,,5,reviewed,us,us
2010-12-27T07:47:00.090Z,51.027,-175.973,13.5,5,mwc,182,128.7,,,us,usp000hs3q,2016-11-10T02:38:17.967Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-12-27T06:41:48.540Z,-22.916,-176.407,106.9,5.3,mwc,232,53.2,,0.88,us,usp000hs3g,2016-11-10T02:38:17.392Z,"south of the Fiji Islands",earthquake,,7.6,,,reviewed,us,gcmt
2010-12-27T05:44:10.790Z,-19.59,167.94,10,5.2,mb,54,48.8,,0.98,us,usp000hs3e,2014-11-07T01:43:15.617Z,"Vanuatu region",earthquake,,,,15,reviewed,us,us
2010-12-27T03:38:23.410Z,51.048,-176.105,15.7,5,mwc,242,128.1,,,us,usp000hs36,2016-11-10T02:38:16.825Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-12-27T01:51:25.240Z,-19.359,167.802,10,5,mwc,74,76.5,,1.2,us,usp000hs33,2016-11-10T02:38:16.128Z,"Vanuatu region",earthquake,,,,,reviewed,us,gcmt
2010-12-27T01:00:14.330Z,10.734,-61.635,54.3,5,mwc,257,31,,1.32,us,usp000hs32,2016-11-10T02:38:13.750Z,"Trinidad region, Trinidad and Tobago",earthquake,,,,,reviewed,us,gcmt
2010-12-27T00:48:36.540Z,-2.494,-11.975,10,5,mwc,25,45.2,,1.1,us,usp000hs30,2016-11-10T02:38:13.142Z,"north of Ascension Island",earthquake,,,,,reviewed,us,gcmt
2010-12-26T23:32:11.000Z,-19.8,167.756,9.1,5,mb,18,49.4,,0.38,us,usp000hs2w,2014-11-07T01:43:15.540Z,"Vanuatu region",earthquake,,27.3,,10,reviewed,us,us
2010-12-26T19:38:21.440Z,-19.636,168.261,10,5.5,mwc,196,32.3,,1.13,us,usp000hs2h,2016-11-10T02:38:12.536Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-12-26T13:34:04.300Z,-19.842,168.213,10,5,mwc,78,83.1,,1.05,us,usp000hs1r,2016-11-10T02:38:11.897Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-12-26T12:24:15.700Z,51.144,-176.205,19.2,5.3,mwc,284,106,,,us,usp000hs1j,2016-11-10T02:38:11.335Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-12-26T10:33:12.340Z,-19.486,168.088,10,5.3,mb,90,78,,1.11,us,usp000hs1a,2014-11-07T01:43:15.333Z,"Vanuatu",earthquake,,,,50,reviewed,us,us
2010-12-26T10:00:00.250Z,-19.927,168.13,10,5.2,mb,77,109.6,,0.99,us,usp000hs18,2014-11-07T01:43:15.326Z,"Vanuatu",earthquake,,,,44,reviewed,us,us
2010-12-26T09:10:59.690Z,27.007,143.738,10,5.3,mb,99,72.9,,0.83,us,usp000hs15,2014-11-07T01:43:15.312Z,"Bonin Islands, Japan region",earthquake,,,,56,reviewed,us,us
2010-12-26T07:44:03.080Z,27.178,143.298,10,5,mwr,65,51.6,,0.79,us,usp000hs0y,2014-11-07T01:43:15.294Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nied
2010-12-26T06:32:34.700Z,51.085,-176.186,34,5.2,mwc,239,90.6,,,us,usp000hs0q,2016-11-10T02:38:09.536Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-12-26T06:17:57.420Z,-19.742,168.207,10,5.4,mwc,149,35.5,,0.85,us,usp000hs0m,2016-11-10T02:38:08.849Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-12-26T02:13:37.680Z,-19.616,168.284,13,6,mwb,300,25.1,,0.93,us,usp000hrzt,2016-11-10T02:38:08.229Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-12-26T01:00:21.190Z,-19.937,168.181,10,5.3,mwc,243,24.1,,0.9,us,usp000hrze,2016-11-10T02:38:07.633Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-12-26T00:12:37.020Z,-19.506,168.101,10,5.1,mb,60,49,,0.95,us,usp000hrzb,2014-11-07T01:43:14.605Z,"Vanuatu",earthquake,,,,33,reviewed,us,us
2010-12-26T00:12:34.050Z,-21.083,168.129,10,5,mb,36,52.7,,1.02,us,usp000hrza,2014-11-07T01:43:14.601Z,"Loyalty Islands, New Caledonia",earthquake,,,,21,reviewed,us,us
2010-12-26T00:00:53.460Z,27.135,143.313,10,5,mb,169,56,,0.85,us,usp000hrz9,2014-11-07T01:43:14.589Z,"Bonin Islands, Japan region",earthquake,,,,116,reviewed,us,us
2010-12-25T23:20:22.480Z,-19.648,168.014,10,5.1,mb,46,78.5,,1.3,us,usp000hrz2,2014-11-07T01:43:14.571Z,"Vanuatu",earthquake,,,,22,reviewed,us,us
2010-12-25T22:41:31.130Z,-19.342,167.933,23.8,5,mb,85,76.8,,0.95,us,usp000hryu,2014-11-07T01:43:14.530Z,"Vanuatu region",earthquake,,14.2,,31,reviewed,us,us
2010-12-25T22:26:02.080Z,-19.833,168.096,10,5.2,mwc,107,79.7,,0.96,us,usp000hryq,2016-11-10T02:38:06.354Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-12-25T21:16:52.170Z,6.003,127.431,74.9,5.1,mb,126,42.1,,0.86,us,usp000hryc,2014-11-07T01:43:14.475Z,"Philippine Islands region",earthquake,,3.5,,45,reviewed,us,us
2010-12-25T20:20:33.650Z,51.118,-176.155,10,5.4,mwc,333,62.8,,1.05,us,usp000hry1,2016-11-10T02:38:05.879Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2010-12-25T19:42:23.700Z,51.115,-176.162,10,5.6,mwb,339,97.5,,1.06,us,usp000hrxu,2016-11-10T02:38:05.365Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2010-12-25T18:52:30.820Z,-19.323,167.975,10,5.3,mb,97,93.8,,1.02,us,usp000hrxh,2014-11-07T01:43:14.354Z,"Vanuatu region",earthquake,,,,50,reviewed,us,us
2010-12-25T18:40:15.790Z,-19.808,168.272,10,5.2,mb,39,99,,1.07,us,usp000hrxf,2014-11-07T01:43:14.346Z,"Vanuatu",earthquake,,,,12,reviewed,us,us
2010-12-25T18:38:49.180Z,-19.66,168.224,10,5.4,mb,114,94.1,,0.95,us,usp000hrxe,2014-11-07T01:43:14.337Z,"Vanuatu",earthquake,,,,34,reviewed,us,us
2010-12-25T18:28:23.700Z,-19.469,168.066,10,5,mb,57,54.9,,1.47,us,usp000hrxc,2014-11-07T01:43:14.330Z,"Vanuatu",earthquake,,,,22,reviewed,us,us
2010-12-25T17:40:11.030Z,27.004,143.393,10,5.2,mb,233,32.2,,0.71,us,usp000hrx9,2014-11-07T01:43:14.311Z,"Bonin Islands, Japan region",earthquake,,,,71,reviewed,us,us
2010-12-25T17:11:41.900Z,-19.396,167.947,10,5.1,mb,66,97.1,,1.14,us,usp000hrx6,2014-11-07T01:43:14.303Z,"Vanuatu region",earthquake,,,,39,reviewed,us,us
2010-12-25T17:02:27.160Z,-19.318,167.942,10,5.1,mb,89,81.4,,1.29,us,usp000hrx4,2014-11-07T01:43:14.294Z,"Vanuatu region",earthquake,,,,48,reviewed,us,us
2010-12-25T16:53:57.010Z,-19.291,167.97,10,5.2,mb,63,76.7,,1.28,us,usp000hrx3,2014-11-07T01:43:14.289Z,"Vanuatu region",earthquake,,,,35,reviewed,us,us
2010-12-25T16:47:35.280Z,-19.636,167.987,10,5.2,mb,54,78.4,,1.12,us,usp000hrx0,2014-11-07T01:43:14.280Z,"Vanuatu region",earthquake,,,,27,reviewed,us,us
2010-12-25T16:22:11.600Z,-19.321,167.928,10,5,mb,75,51.6,,1.02,us,usp000hrwy,2014-11-07T01:43:14.272Z,"Vanuatu region",earthquake,,,,21,reviewed,us,us
2010-12-25T16:05:58.610Z,26.78,143.93,10,5.1,mb,34,97.4,,1.07,us,usp000hrwx,2014-11-07T01:43:14.269Z,"Bonin Islands, Japan region",earthquake,,,,7,reviewed,us,us
2010-12-25T15:28:34.310Z,-19.678,167.955,10,5.2,mb,112,52,,0.91,us,usp000hrwt,2014-11-07T01:43:14.254Z,"Vanuatu region",earthquake,,,,22,reviewed,us,us
2010-12-25T15:26:18.300Z,-19.467,168.023,10,5.3,mb,80,77.7,,0.97,us,usp000hrws,2014-11-07T01:43:14.248Z,"Vanuatu",earthquake,,,,44,reviewed,us,us
2010-12-25T15:04:16.430Z,-19.361,167.973,10,5.1,mb,40,99.5,,1.03,us,usp000hrwp,2014-11-07T01:43:14.239Z,"Vanuatu region",earthquake,,,,13,reviewed,us,us
2010-12-25T14:44:35.980Z,-19.361,167.954,10,5.4,mb,86,77,,1.28,us,usp000hrwk,2015-05-13T18:53:58.000Z,"Vanuatu region",earthquake,,,,48,reviewed,us,us
2010-12-25T14:18:58.450Z,27.067,143.385,10,5,mb,102,72.9,,0.82,us,usp000hrwe,2014-11-07T01:43:14.212Z,"Bonin Islands, Japan region",earthquake,,,,54,reviewed,us,us
2010-12-25T14:09:52.090Z,27.084,143.429,10,5.1,mb,84,76.1,,0.86,us,usp000hrw9,2014-11-07T01:43:14.195Z,"Bonin Islands, Japan region",earthquake,,,,39,reviewed,us,us
2010-12-25T14:04:04.110Z,27.082,143.363,10,5.3,mb,170,44.7,,0.98,us,usp000hrw8,2014-11-07T01:43:14.183Z,"Bonin Islands, Japan region",earthquake,,,,113,reviewed,us,us
2010-12-25T13:59:02.040Z,-19.307,168.002,10,5.5,mb,159,25.4,,1.16,us,usp000hrw5,2015-05-13T18:53:58.000Z,"Vanuatu",earthquake,,,,89,reviewed,us,us
2010-12-25T13:27:45.290Z,-19.467,167.919,10,5.3,mb,13,109.9,,1.17,us,usp000hrw1,2014-11-07T01:43:14.149Z,"Vanuatu region",earthquake,,,,2,reviewed,us,us
2010-12-25T13:16:37.000Z,-19.702,167.947,16,7.3,mwc,409,12,,1.17,us,usp000hrw0,2017-02-07T23:38:59.733Z,"Vanuatu region",earthquake,,,,,reviewed,us,us
2010-12-25T11:59:40.400Z,-36.83,177.1,229.7,5,mb,181,61.8,,,us,usp000hrvr,2014-11-07T01:43:14.074Z,"off the east coast of the North Island of New Zealand",earthquake,,,,10,reviewed,wel,us
2010-12-25T11:41:05.750Z,26.787,143.577,10,5.1,mwc,170,35.9,,1.06,us,usp000hrvp,2016-11-10T02:38:04.358Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-25T06:48:19.760Z,26.839,143.935,10,5.1,mb,70,105.2,,0.86,us,usp000hrv9,2014-11-07T01:43:14.000Z,"Bonin Islands, Japan region",earthquake,,,,31,reviewed,us,us
2010-12-25T05:55:23.400Z,25.538,141.123,19.7,5.2,mwc,162,37.5,,1.14,us,usp000hrv3,2016-11-10T02:38:02.803Z,"Volcano Islands, Japan region",earthquake,,19,,,reviewed,us,gcmt
2010-12-24T23:43:44.860Z,18.26,-66.135,102.9,5.1,mwc,250,14.4,,,us,usp000hrud,2016-11-10T02:38:01.692Z,"Puerto Rico",earthquake,,,,,reviewed,rspr,gcmt
2010-12-24T23:42:21.620Z,46.37,151.069,100.9,5,mwc,154,61.4,,0.77,us,usp000hruc,2016-11-10T02:38:01.163Z,"Kuril Islands",earthquake,,4.4,,,reviewed,us,gcmt
2010-12-24T18:44:57.000Z,11.53,-86.857,66.2,5,mb,198,72.9,,1.18,us,usp000hrtm,2014-11-07T01:43:13.727Z,"near the coast of Nicaragua",earthquake,,6.7,,135,reviewed,us,us
2010-12-24T17:28:23.250Z,27.035,143.309,10,5.3,mb,68,97.3,,0.92,us,usp000hrtg,2014-11-07T01:43:13.706Z,"Bonin Islands, Japan region",earthquake,,,,21,reviewed,us,us
2010-12-24T17:27:37.280Z,27.056,143.245,10.5,5.1,mwc,282,39.7,,1.13,us,usp000hrtf,2016-11-10T02:38:00.173Z,"Bonin Islands, Japan region",earthquake,,9.3,,,reviewed,us,gcmt
2010-12-24T05:48:52.990Z,-63.592,-167.354,4,5.9,mwb,122,31.3,,1.07,us,usp000hrsd,2016-11-10T02:37:59.069Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,us
2010-12-24T00:39:22.830Z,52.881,171.094,23.2,5,mwc,266,49,,0.83,us,usp000hrrt,2016-11-10T02:37:58.568Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,3.1,,,reviewed,us,gcmt
2010-12-24T00:05:34.670Z,-19.847,168.531,10,5,mb,80,51.4,,1.39,us,usp000hrrs,2014-11-07T01:43:13.443Z,"Vanuatu",earthquake,,,,40,reviewed,us,us
2010-12-23T17:26:32.440Z,-1.905,67.969,10,5,mwc,73,103.3,,1.07,us,usp000hrqw,2016-11-10T02:37:57.579Z,"Carlsberg Ridge",earthquake,,,,,reviewed,us,gcmt
2010-12-23T16:30:55.110Z,18.961,145.841,115.6,5.1,mwc,242,31.4,,0.81,us,usp000hrqn,2016-11-10T02:37:57.078Z,"Pagan region, Northern Mariana Islands",earthquake,,4.4,,,reviewed,us,gcmt
2010-12-23T16:28:14.780Z,-7.999,119.951,206.8,5.5,mwc,270,29.9,,1.12,us,usp000hrqk,2016-11-10T02:37:56.584Z,"Flores Sea",earthquake,,,,,reviewed,us,gcmt
2010-12-23T16:28:14.240Z,-19.908,168.596,39.3,5.6,mb,42,81.8,,1.38,us,usp000hrqj,2015-05-13T18:53:58.000Z,"Vanuatu",earthquake,,12,,20,reviewed,us,us
2010-12-23T16:01:34.420Z,-19.723,168.469,58.6,5.3,mb,183,28.1,,1.34,us,usp000hrqg,2014-11-07T01:43:13.255Z,"Vanuatu",earthquake,,9.9,,104,reviewed,us,us
2010-12-23T14:30:40.860Z,26.896,143.84,10,5,mb,55,97.5,,1.18,us,usp000hrq4,2014-11-07T01:43:13.222Z,"Bonin Islands, Japan region",earthquake,,,,15,reviewed,us,us
2010-12-23T14:00:32.330Z,53.127,171.161,18,6.4,mwc,559,31.1,,0.91,us,usp000hrpy,2016-11-10T02:37:56.099Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2010-12-23T11:55:24.560Z,-18.309,-173.982,10,5.1,mb,112,44.3,,0.89,us,usp000hrpe,2014-11-07T01:43:13.035Z,"Tonga",earthquake,,,,58,reviewed,us,us
2010-12-23T01:46:26.710Z,27.182,143.396,10,5,mwc,203,45.1,,0.74,us,usp000hrmp,2016-11-10T02:37:53.895Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-23T01:35:52.410Z,27.248,143.333,10,5,mwc,242,38.2,,0.75,us,usp000hrmj,2016-11-10T02:37:53.379Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-23T00:01:37.690Z,3.931,95.916,41.8,5.4,mwc,309,23.9,,1.03,us,usp000hrmc,2016-11-10T02:37:52.796Z,"off the west coast of northern Sumatra",earthquake,,2.8,,,reviewed,us,gcmt
2010-12-22T23:25:07.170Z,-2.789,141.476,14.6,5.2,mb,86,35.5,,1.21,us,usp000hrm5,2014-11-07T01:43:12.671Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,5.8,,38,reviewed,us,us
2010-12-22T22:16:52.520Z,26.895,143.743,17.9,5,mb,85,72.2,,0.96,us,usp000hrm1,2014-11-07T01:43:12.655Z,"Bonin Islands, Japan region",earthquake,,25.1,,40,reviewed,us,us
2010-12-22T21:49:40.080Z,26.81,143.595,18,6.4,mwc,455,13.3,,1.06,us,usp000hrky,2016-11-10T02:37:52.262Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-22T20:40:28.490Z,-39.293,46.276,10,5.4,mwc,93,48.1,,0.96,us,usp000hrkw,2016-11-10T02:37:51.768Z,"Southwest Indian Ridge",earthquake,,,,,reviewed,us,gcmt
2010-12-22T14:02:43.520Z,-13.461,-111.614,10,5.1,mwc,44,103.6,,1.28,us,usp000hrjb,2016-11-10T02:37:51.263Z,"central East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2010-12-22T13:01:13.990Z,27.039,143.311,14.4,5.2,mwc,248,23,,0.82,us,usp000hrj3,2016-11-10T02:37:50.257Z,"Bonin Islands, Japan region",earthquake,,10.3,,,reviewed,us,gcmt
2010-12-22T12:26:39.650Z,26.999,143.293,10,5,mb,36,105.3,,0.72,us,usp000hrhx,2014-11-07T01:43:12.310Z,"Bonin Islands, Japan region",earthquake,,,,7,reviewed,us,us
2010-12-22T12:26:28.540Z,27.02,143.295,10,5.1,mwc,130,51.3,,0.87,us,usp000hrhw,2016-11-10T02:37:48.984Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-22T10:30:07.330Z,26.944,143.413,10,5,mb,63,54.8,,0.69,us,usp000hrh9,2014-11-07T01:43:12.198Z,"Bonin Islands, Japan region",earthquake,,,,21,reviewed,us,us
2010-12-22T10:29:32.640Z,26.975,143.44,10,5,mb,112,89.1,,0.85,us,usp000hrh8,2014-11-07T01:43:12.190Z,"Bonin Islands, Japan region",earthquake,,,,56,reviewed,us,us
2010-12-22T10:07:45.440Z,27.196,143.273,10,5,mb,134,57.1,,0.75,us,usp000hrh4,2014-11-07T01:43:12.173Z,"Bonin Islands, Japan region",earthquake,,,,80,reviewed,us,us
2010-12-22T08:07:05.590Z,27.065,143.504,10,5,mwc,152,48.6,,0.84,us,usp000hrgf,2016-11-10T02:37:47.504Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-22T07:51:44.580Z,26.869,143.538,3.5,5.2,mwc,236,36,,0.89,us,usp000hrgc,2016-11-10T02:37:46.990Z,"Bonin Islands, Japan region",earthquake,,8.6,,,reviewed,us,gcmt
2010-12-22T06:10:38.740Z,26.9,143.584,17.6,5.1,mwc,186,48.1,,0.95,us,usp000hrfr,2016-11-10T02:37:46.482Z,"Bonin Islands, Japan region",earthquake,,16.7,,,reviewed,us,gcmt
2010-12-22T06:08:56.000Z,-20.75,173.75,10,5.1,mwc,,,,,gcmt,gcmtc201012220608a,2016-11-10T02:37:45.979Z,"Vanuatu region",earthquake,,,,,automatic,gcmt,gcmt
2010-12-22T05:38:48.630Z,26.734,143.576,10,5,mwc,120,35.9,,0.99,us,usp000hrfj,2016-11-10T02:37:45.482Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-22T04:03:43.430Z,-4.966,-11.674,10,5.1,mwc,42,68.1,,1.05,us,usp000hreu,2016-11-10T02:37:44.978Z,"north of Ascension Island",earthquake,,,,,reviewed,us,gcmt
2010-12-22T03:21:06.430Z,27.121,143.363,10,5.2,mb,217,38.2,,0.62,us,usp000hrej,2014-11-07T01:43:11.475Z,"Bonin Islands, Japan region",earthquake,,,,104,reviewed,us,us
2010-12-22T03:02:11.850Z,26.819,143.763,10,5.4,mwc,112,48.2,,0.94,us,usp000hred,2016-11-10T02:37:44.393Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
