time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-12-29T17:12:36.910Z,10.327,93.693,29.2,5.3,mwc,66,79.9,,1.04,us,usp000dc4w,2016-11-10T00:56:56.955Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T15:50:04.360Z,5.455,94.661,38.7,5.1,mwc,177,62.4,,0.82,us,usp000dc4p,2016-11-10T00:56:56.461Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T14:03:22.810Z,3.111,93.876,26.8,5.1,mwc,98,73.1,,0.99,us,usp000dc4f,2016-11-10T00:56:55.976Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-29T13:58:50.260Z,38.455,142.018,44.5,5.7,mwc,190,105,,0.93,us,usp000dc4e,2016-11-10T00:56:55.481Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2004-12-29T13:20:29.280Z,28.919,130.444,38,5.7,mwb,159,65.4,,1.02,us,usp000dc4c,2016-11-10T00:56:54.922Z,"Ryukyu Islands, Japan",earthquake,,7.3,,,reviewed,us,us
2004-12-29T11:58:42.630Z,13.745,93.13,20.7,5.2,mwc,94,76.5,,1.05,us,usp000dc47,2016-11-10T00:56:54.417Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T10:52:52.000Z,2.799,95.566,23.2,5.4,mwc,78,59.9,,0.97,us,usp000dc45,2016-11-09T05:27:40.745Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T10:09:25.300Z,7.673,93.762,37.7,5,mwc,92,62.2,,0.87,us,usp000dc42,2016-11-10T00:56:53.932Z,"Nicobar Islands, India region",earthquake,,16.3,,,reviewed,us,hrv
2004-12-29T07:52:51.710Z,5.14,94.901,30,5.3,mwc,46,70.2,,0.76,us,usp000dc3z,2016-11-10T00:56:53.407Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-29T07:46:44.630Z,4.379,93.637,31.9,5,mb,63,71.1,,1.03,us,usp000dc3y,2014-11-07T01:24:26.937Z,"off the west coast of northern Sumatra",earthquake,,18.9,,26,reviewed,us,us
2004-12-29T06:35:44.440Z,9.358,93.145,48.7,5,mwc,60,93.1,,0.75,us,usp000dc3w,2016-11-10T00:56:52.926Z,"Nicobar Islands, India region",earthquake,,8.8,,,reviewed,us,hrv
2004-12-29T06:30:43.260Z,13.236,92.691,30,5.4,mwc,101,68.3,,0.85,us,usp000dc3u,2016-11-10T00:56:52.438Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T06:19:05.790Z,9.606,93.602,30,5.4,mwc,71,185.8,,0.88,us,usp000dc3s,2016-11-10T00:56:51.941Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T06:05:16.760Z,8.822,93.088,30,5.9,mwc,277,58.5,,0.93,us,usp000dc3r,2016-11-10T00:56:51.255Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T05:56:47.540Z,8.791,93.198,12,6.2,mwb,364,58.8,,0.97,us,usp000dc3q,2015-06-30T16:59:03.041Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
2004-12-29T02:13:28.350Z,13.3,92.66,30,5.4,mb,113,57.7,,1.08,us,usp000dc3c,2014-11-07T01:24:26.808Z,"Andaman Islands, India region",earthquake,,,,49,reviewed,us,us
2004-12-29T01:50:52.570Z,9.109,93.756,8,6.1,mwb,442,51.7,,0.9,us,usp000dc3b,2016-11-10T00:56:50.749Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
2004-12-29T01:39:41.240Z,8.378,93.156,34,5.9,mwc,292,59.6,,1.01,us,usp000dc3a,2016-11-10T00:56:50.239Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-29T00:49:04.070Z,-16.318,-74.04,26,5.3,mwc,43,120.9,,1.09,us,usp000dc37,2016-11-10T00:56:49.729Z,"near the coast of southern Peru",earthquake,,,,,reviewed,us,hrv
2004-12-28T23:46:35.150Z,9.344,93.052,30,5,mb,16,188.8,,0.8,us,usp000dc31,2014-11-07T01:24:26.725Z,"Nicobar Islands, India region",earthquake,,,,11,reviewed,us,us
2004-12-28T23:39:59.420Z,11.076,92.122,24.7,5,mwc,39,100.5,,0.73,us,usp000dc30,2016-11-10T00:56:46.121Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T23:07:53.120Z,6.718,93.004,30,5.2,mwc,44,108.7,,0.89,us,usp000dc2y,2016-11-10T00:56:45.641Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T22:16:54.640Z,13.847,92.846,23.7,5.1,mwc,36,102.7,,1.09,us,usp000dc2x,2016-11-10T00:56:45.151Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T21:51:54.040Z,3.61,94.403,30,5,mwc,67,110.1,,1.09,us,usp000dc2w,2016-11-10T00:56:44.647Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-28T21:47:27.420Z,8.955,93.77,13.3,5.4,mwc,136,52.1,,0.91,us,usp000dc2v,2016-11-10T00:56:44.132Z,"Nicobar Islands, India region",earthquake,,17.6,,,reviewed,us,hrv
2004-12-28T21:09:05.370Z,3.711,94.61,30,5.1,mwc,21,74,,1.23,us,usp000dc2t,2016-11-10T00:56:43.610Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-28T21:07:36.250Z,53.216,-173.795,252.7,5.8,mwb,391,52.6,,0.96,us,usp000dc2s,2016-11-10T00:56:43.090Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2004-12-28T20:41:55.900Z,10.064,93.159,30,5,mwc,25,73.3,,1.29,us,usp000dc2n,2016-11-10T00:56:42.482Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T19:55:11.770Z,9.488,93.699,30,5.2,mwc,157,50.9,,0.95,us,usp000dc2k,2016-11-10T00:56:41.990Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T17:11:16.620Z,9.937,93.801,51.8,5.4,mwc,164,59,,1.2,us,usp000dc2g,2016-11-10T00:56:40.921Z,"Nicobar Islands, India region",earthquake,,16.1,,,reviewed,us,hrv
2004-12-28T14:30:42.290Z,4.691,95.261,47,5,mwc,31,115.1,,1.09,us,usp000dc25,2016-11-10T00:56:39.919Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T14:08:43.630Z,10.419,93.023,30,5.2,mb,68,59.8,,0.84,us,usp000dc23,2014-11-07T01:24:26.518Z,"Andaman Islands, India region",earthquake,,,,41,reviewed,us,us
2004-12-28T13:46:02.750Z,5.113,96.162,30,5.1,mwc,48,79.4,,1.38,us,usp000dc21,2016-11-10T00:56:39.409Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-28T11:17:43.870Z,4.732,95.205,36,5.8,mwb,308,59.9,,0.76,us,usp000dc1w,2016-11-10T00:56:37.877Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-28T10:51:47.310Z,10.546,92.353,30,5.3,mwc,43,97.2,,1.13,us,usp000dc1t,2016-11-10T00:56:37.318Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T05:36:12.940Z,9.45,93.711,30,5.4,mwc,137,58.9,,0.96,us,usp000dc1g,2016-11-10T00:56:36.300Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T03:52:59.230Z,2.805,95.512,24.9,5,mb,19,106.8,,1.01,us,usp000dc1a,2014-11-07T01:24:26.314Z,"Simeulue, Indonesia",earthquake,,,,18,reviewed,us,us
2004-12-28T03:20:18.840Z,6.82,92.813,13.2,5,mwc,102,105.2,,0.82,us,usp000dc19,2016-11-10T00:56:35.779Z,"Nicobar Islands, India region",earthquake,,18,,,reviewed,us,hrv
2004-12-28T00:37:51.040Z,7.655,94.135,22.2,5.5,mwc,159,63.1,,1.01,us,usp000dc10,2016-11-10T00:56:35.248Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-28T00:04:48.640Z,8.738,92.646,30,5.1,mwc,12,158.6,,1.19,us,usp000dc0y,2016-11-10T00:56:34.760Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T23:58:00.490Z,7.994,91.89,8.3,5.4,mwc,109,64.9,,0.95,us,usp000dc0x,2016-11-10T00:56:25.517Z,"Nicobar Islands, India region",earthquake,,17.4,,,reviewed,us,hrv
2004-12-27T23:20:07.750Z,9.779,92.985,31.1,5,mwc,65,73.1,,0.78,us,usp000dc0r,2016-11-10T00:56:24.542Z,"Nicobar Islands, India region",earthquake,,18.5,,,reviewed,us,hrv
2004-12-27T22:03:01.220Z,6.391,92.164,30,5.2,mwc,28,123.6,,0.78,us,usp000dc07,2016-11-10T00:56:22.483Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T20:37:20.630Z,5.868,93.124,30,5,mb,41,132.4,,0.97,us,usp000dbzf,2014-11-07T01:24:26.075Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-27T20:36:18.800Z,8.948,93.682,30,5.3,mwc,165,51.9,,0.83,us,usp000dbze,2016-11-10T00:56:21.471Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T20:23:44.610Z,7.064,91.786,28.7,5.7,mwc,73,49.8,,0.89,us,usp000dbzb,2016-11-10T00:56:20.428Z,"Nicobar Islands, India region",earthquake,,16,,,reviewed,us,hrv
2004-12-27T20:10:51.310Z,2.93,95.606,28.9,5.8,mwc,271,39.5,,0.87,us,usp000dbz8,2016-11-10T00:56:19.382Z,"Simeulue, Indonesia",earthquake,,11.8,,,reviewed,us,hrv
2004-12-27T19:28:52.280Z,8.547,93.686,27.5,5.3,mwc,120,52.6,,0.86,us,usp000dbz0,2016-11-09T05:27:00.389Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T19:26:58.120Z,7.814,92.151,41.8,5.2,mwc,112,53.5,,0.81,us,usp000dbyy,2016-11-10T00:56:17.877Z,"Nicobar Islands, India region",earthquake,,11.5,,,reviewed,us,hrv
2004-12-27T19:18:26.230Z,8.971,92.36,30.8,5,mwc,65,49.5,,0.76,us,usp000dbyx,2016-11-10T00:56:16.875Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T19:16:06.960Z,11.489,92.494,28.3,5.1,mb,42,70.5,,0.71,us,usp000dbyw,2014-11-07T01:24:25.792Z,"Andaman Islands, India region",earthquake,,,,23,reviewed,us,us
2004-12-27T19:13:18.850Z,11.586,92.499,25.8,5.5,mwc,160,45.6,,0.79,us,usp000dbyv,2016-11-10T00:56:15.877Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T18:37:53.020Z,3.317,93.811,28.2,5.4,mwc,96,60,,0.67,us,usp000dbyn,2016-11-10T00:56:14.786Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T18:24:05.780Z,9.298,93.817,39.1,5,mwc,52,69.2,,1.07,us,usp000dbyj,2016-11-10T00:56:13.786Z,"Nicobar Islands, India region",earthquake,,10.6,,,reviewed,us,hrv
2004-12-27T18:09:33.730Z,2.754,94.631,42.3,5.3,mwc,83,53.5,,0.99,us,usp000dbyd,2016-11-10T00:56:12.780Z,"off the west coast of northern Sumatra",earthquake,,10.9,,,reviewed,us,hrv
2004-12-27T17:40:03.630Z,5.597,93.156,20.2,5.2,mwc,165,34.5,,0.77,us,usp000dby4,2016-11-10T00:56:11.789Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T16:18:11.990Z,4.819,94.261,38,5,mwc,104,52.7,,0.82,us,usp000dbxc,2016-11-10T00:56:10.802Z,"off the west coast of northern Sumatra",earthquake,,8.1,,,reviewed,us,hrv
2004-12-27T15:20:33.640Z,10.592,93.588,23.9,5.2,mwc,108,65.2,,0.84,us,usp000dbx2,2016-11-10T00:56:09.781Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T14:46:46.490Z,12.35,92.469,19,5.6,mwc,364,26.2,,0.76,us,usp000dbwy,2016-11-10T00:56:29.569Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T14:30:32.330Z,8.546,93.873,24.2,5.2,mwc,106,69.1,,0.85,us,usp000dbwu,2016-11-10T00:56:29.081Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T12:13:59.570Z,12.805,92.684,27.6,5,mwc,98,47.6,,0.86,us,usp000dbvx,2016-11-10T00:56:28.571Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T11:58:36.500Z,4.826,94.822,30,5,mb,15,269.1,,0.46,us,usp000dbvv,2014-11-07T01:24:25.318Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-27T11:57:55.490Z,8.075,92.296,25,5.1,mwc,125,49.8,,0.84,us,usp000dbvu,2016-11-10T00:56:28.016Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T10:46:47.700Z,13.657,93.05,25,5.3,mb,76,58,,0.9,us,usp000dbva,2014-11-07T01:24:25.257Z,"Andaman Islands, India region",earthquake,,15.1,,42,reviewed,us,us
2004-12-27T10:46:38.970Z,13.681,93.039,32.1,5.4,mwc,164,26.7,,1.02,us,usp000dbv9,2016-11-10T00:56:27.524Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T10:05:05.440Z,4.724,95.11,49.7,5.7,mwc,292,37.1,,0.74,us,usp000dbv2,2016-11-10T00:56:27.033Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T10:01:41.570Z,7.512,92.645,48.5,5,mb,29,100.4,,1.26,us,usp000dbv1,2014-11-07T01:24:25.189Z,"Nicobar Islands, India region",earthquake,,24,,4,reviewed,us,us
2004-12-27T09:57:52.730Z,7.706,92.645,9.1,5.7,mwc,185,59.9,,0.92,us,usp000dbv0,2016-11-10T00:56:26.531Z,"Nicobar Islands, India region",earthquake,,19.5,,,reviewed,us,hrv
2004-12-27T09:39:06.800Z,5.348,94.65,35,6.1,mwb,468,36,,0.81,us,usp000dbuz,2016-11-10T00:56:26.004Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-27T08:37:38.470Z,6.477,93.279,30,5.6,mwc,138,55.1,,0.89,us,usp000dbuk,2016-11-10T00:56:25.020Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T08:21:40.190Z,5.521,94.606,51.2,5.3,mwc,166,52.8,,0.79,us,usp000dbuh,2016-11-10T00:56:24.048Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T08:11:02.270Z,5.478,94.134,19.2,5,mb,83,103,,1.36,us,usp000dbue,2014-11-07T01:24:25.055Z,"northern Sumatra, Indonesia",earthquake,,,,33,reviewed,us,us
2004-12-27T07:47:35.400Z,2.709,94.512,23.3,5.5,mwc,140,59.4,,0.74,us,usp000dbud,2016-11-10T00:56:22.997Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T06:59:14.650Z,3.033,95.538,27.2,5.6,mwc,167,39.3,,0.85,us,usp000dbu7,2016-11-10T00:56:21.980Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T06:01:52.240Z,7.94,93.483,58.2,5,mwc,74,64.7,,0.95,us,usp000dbtx,2016-11-10T00:56:20.917Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T05:50:11.990Z,8.021,92.101,32.2,5.2,mwc,68,101.4,,0.89,us,usp000dbtu,2016-11-10T00:56:19.890Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T05:10:52.950Z,6,93.214,29.6,5.2,mwc,98,67.1,,0.75,us,usp000dbtm,2016-11-10T00:56:18.878Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T04:26:08.750Z,6.829,92.596,39,5,mb,74,58.8,,0.78,us,usp000dbtd,2014-11-07T01:24:24.910Z,"Nicobar Islands, India region",earthquake,,,,30,reviewed,us,us
2004-12-27T04:22:36.520Z,6.254,93.455,29.3,5.2,mwc,105,34,,0.83,us,usp000dbtb,2016-11-10T00:56:18.373Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T03:04:34.150Z,-4.198,152.796,25.8,5.6,mwc,110,28,,0.93,us,usp000dbsx,2016-11-10T00:56:17.373Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2004-12-27T02:53:02.800Z,5.355,94.324,46.6,5,mb,114,99,,0.82,us,usp000dbsw,2014-11-07T01:24:24.749Z,"northern Sumatra, Indonesia",earthquake,,,,46,reviewed,us,us
2004-12-27T02:04:21.750Z,7.849,94.112,30,5.2,mwc,88,54.6,,0.9,us,usp000dbsf,2016-11-10T00:56:16.393Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T01:38:21.820Z,6.755,92.583,22.7,5,mwc,52,72.9,,0.78,us,usp000dbs9,2016-11-10T00:56:15.316Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T01:22:24.090Z,3.348,94.892,47.5,5.1,mwc,49,70.9,,0.93,us,usp000dbs4,2016-11-10T00:56:14.296Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:49:28.590Z,12.982,92.395,23.7,5.8,mwc,430,25.1,,0.85,us,usp000dbs0,2016-11-10T00:56:13.292Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:39:44.620Z,9.088,93.663,21.8,5.4,mwc,131,37.7,,0.99,us,usp000dbrz,2016-11-10T00:56:12.290Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:36:09.380Z,8.472,92.394,30,5.5,mwc,34,69,,0.99,us,usp000dbry,2016-11-10T00:56:11.287Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:32:16.480Z,5.476,94.467,33,5.8,mwc,426,28.9,,0.75,us,usp000dbrx,2016-11-10T00:56:10.280Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-12-27T00:24:30.800Z,4.466,93.813,15.2,5.2,mwc,145,36.2,,0.68,us,usp000dbru,2016-11-10T00:56:09.286Z,"off the west coast of northern Sumatra",earthquake,,11.6,,,reviewed,us,hrv
2004-12-26T23:04:26.650Z,9.294,91.969,30.7,5.1,mb,92,83.3,,0.76,us,usp000dbqx,2014-11-07T01:24:23.920Z,"Nicobar Islands, India region",earthquake,,,,27,reviewed,us,us
2004-12-26T21:25:33.150Z,4.746,94.85,30,5,mb,33,86.7,,0.94,us,usp000dbps,2014-11-07T01:24:23.822Z,"off the west coast of northern Sumatra",earthquake,,,,6,reviewed,us,us
2004-12-26T21:06:48.800Z,4.471,96.342,30,5.5,mb,233,41.7,,1.02,us,usp000dbph,2015-03-20T18:07:22.443Z,"northern Sumatra, Indonesia",earthquake,,,,80,reviewed,us,us
2004-12-26T20:50:34.770Z,6.318,126.92,127.3,5.5,mwc,120,59.9,,0.8,us,usp000dbpc,2016-11-10T00:56:05.112Z,"Mindanao, Philippines",earthquake,,7.3,,,reviewed,us,hrv
2004-12-26T20:14:50.130Z,-3.362,101.55,52.2,5,mb,54,67,,1.03,us,usp000dbp2,2014-11-07T01:24:23.639Z,"southern Sumatra, Indonesia",earthquake,,,,13,reviewed,us,us
2004-12-26T19:19:55.570Z,2.794,94.162,30,6.1,mwc,135,65.9,,1.24,us,usp000dbnq,2016-11-10T00:56:04.607Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-26T19:15:18.320Z,-1.527,138.766,30,5.7,mwc,60,76.5,,0.87,us,usp000dbnp,2016-11-10T00:56:04.094Z,"near the north coast of Papua, Indonesia",earthquake,,0,,,reviewed,us,hrv
2004-12-26T19:03:49.210Z,4.093,94.217,30,5.6,mwc,185,46.4,,0.87,us,usp000dbnm,2016-11-10T00:56:03.598Z,"off the west coast of northern Sumatra",earthquake,,,,,reviewed,us,hrv
2004-12-26T18:42:43.890Z,13.71,92.953,26.2,5.5,mwc,161,51.9,,0.99,us,usp000dbnf,2016-11-10T00:56:03.083Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2004-12-26T18:33:55.600Z,9.425,93.658,47.1,5.1,mb,47,87.6,,0.86,us,usp000dbne,2014-11-07T01:24:23.524Z,"Nicobar Islands, India region",earthquake,,12.2,,15,reviewed,us,us
2004-12-26T18:32:07.920Z,3.837,93.323,26.9,5.1,mb,32,85.2,,1.08,us,usp000dbnd,2014-11-07T01:24:23.520Z,"off the west coast of northern Sumatra",earthquake,,,,4,reviewed,us,us
2004-12-26T18:31:43.480Z,6.319,93.318,30.3,5.3,mb,118,55,,0.78,us,usp000dbnc,2014-11-07T01:24:23.511Z,"Nicobar Islands, India region",earthquake,,,,54,reviewed,us,us
