time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-12-15T01:18:48.800Z,-5.6109,150.6076,118.51,5.1,mb,,31,1.917,0.99,us,usc000t6qg,2015-03-04T21:55:04.040Z,"51km E of Kimbe, Papua New Guinea",earthquake,7,5.9,0.082,51,reviewed,us,us
2014-12-14T12:41:54.270Z,-20.833,-176.6973,247.01,5.3,mb,,28,5.832,0.96,us,usc000t6ir,2015-03-04T21:55:03.040Z,"157km WNW of Havelu, Tonga",earthquake,7.8,4.5,0.032,353,reviewed,us,us
2014-12-14T07:14:08.680Z,-30.5501,-178.1027,34.59,5.2,mb,,58,1.309,0.89,us,usc000t6gt,2015-03-04T21:55:02.040Z,"124km NE of L'Esperance Rock, New Zealand",earthquake,7.6,3.6,0.057,113,reviewed,us,us
2014-12-13T19:24:59.740Z,-56.7567,-150.5241,10,5,mb,,49,26.438,0.94,us,usc000t6de,2015-03-04T21:55:02.040Z,"Pacific-Antarctic Ridge",earthquake,14.3,1.8,0.091,41,reviewed,us,us
2014-12-13T15:01:43.930Z,-56.6475,-26.7603,75.3,5.2,mb,,42,6.018,0.76,us,usc000t6bi,2015-03-04T21:55:01.040Z,"27km ENE of Visokoi Island, ",earthquake,10.8,5.2,0.082,53,reviewed,us,us
2014-12-13T12:46:44.510Z,-28.9655,-112.2035,10,5.4,mwb,,62,3.128,0.75,us,usc000t6b3,2015-03-04T21:55:01.040Z,"Easter Island region",earthquake,12.4,1.8,0.075,17,reviewed,us,us
2014-12-13T09:17:49.800Z,1.8131,126.4451,35,5,mb,,56,1.385,0.68,us,usc000t6ah,2015-03-04T21:55:01.040Z,"146km ENE of Bitung, Indonesia",earthquake,6.7,1.9,0.06,100,reviewed,us,us
2014-12-13T04:59:59.460Z,27.0554,-44.3642,10,5.1,mb,,74,19.123,0.7,us,usc000t69j,2015-03-04T21:55:01.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.4,1.8,0.031,387,reviewed,us,us
2014-12-12T20:45:40.930Z,30.4132,50.4977,12.58,5.2,mb,,42,2.383,0.99,us,usc000t65g,2015-03-04T21:55:00.040Z,"29km WNW of Do Gonbadan, Iran",earthquake,5.9,2,0.041,204,reviewed,us,us
2014-12-12T20:22:35.350Z,-18.9043,-176.4443,316.37,5.8,mww,,29,5.352,0.99,us,usc000t652,2016-11-10T21:45:44.437Z,"241km WNW of Pangai, Tonga",earthquake,7.2,3.6,,,reviewed,us,us
2014-12-12T12:35:30.650Z,-19.9172,-70.9295,20,5.1,mww,,82,0.823,0.9,us,usc000t5xm,2015-03-04T21:55:00.040Z,"88km WNW of Iquique, Chile",earthquake,2.2,1.7,,,reviewed,us,us
2014-12-12T12:31:52.120Z,44.5654,149.2825,41.01,5,mb,,51,4.819,0.74,us,usc000t5xl,2015-03-04T21:55:00.040Z,"133km ESE of Kuril'sk, Russia",earthquake,8.5,5.5,0.035,267,reviewed,us,us
2014-12-12T08:02:06.510Z,-46.9686,165.8994,10,5.2,mb,,85,0.966,0.99,us,usc000t5w6,2015-03-04T21:54:59.040Z,"176km WSW of Riverton, New Zealand",earthquake,7.8,1.7,0.098,36,reviewed,us,us
2014-12-12T06:05:06.600Z,-55.2388,-128.5656,10,5.2,mb,,47,30.156,0.63,us,usc000t5vr,2015-03-04T21:54:59.040Z,"Pacific-Antarctic Ridge",earthquake,12.4,1.8,0.085,47,reviewed,us,us
2014-12-11T22:27:45.010Z,-20.9347,-178.9082,603.49,5,mb,,18,4.277,0.93,us,usc000t5t0,2015-03-04T21:54:59.040Z,"38km SW of Ndoi Island, Fiji",earthquake,9.1,3.1,0.032,329,reviewed,us,us
2014-12-11T18:16:50.380Z,-56.8248,-25.2573,10,5.1,mb,,49,6.861,0.45,us,usc000t5mh,2015-03-04T21:54:58.040Z,"119km E of Visokoi Island, ",earthquake,11.6,1.8,0.099,35,reviewed,us,us
2014-12-11T14:01:37.760Z,-56.7669,-25.4688,10,5.1,mb,,62,6.732,0.76,us,usc000t5jp,2015-03-04T21:54:58.040Z,"106km E of Visokoi Island, ",earthquake,11.4,1.8,0.088,44,reviewed,us,us
2014-12-11T13:53:29.350Z,-56.7511,-25.4248,10,5.5,mwb,,43,6.751,0.95,us,usc000t5jn,2016-11-10T21:45:43.906Z,"108km E of Visokoi Island, ",earthquake,10.1,1.8,0.06,27,reviewed,us,us
2014-12-11T00:43:22.000Z,11.5821,141.4651,35,5.1,mb,,28,3.875,0.67,us,usc000t5f8,2015-03-04T21:54:57.040Z,"225km NNE of Fais, Micronesia",earthquake,8.3,1.9,0.048,148,reviewed,us,us
2014-12-10T21:03:39.260Z,25.5403,122.4503,256,6.1,mww,,10,1.031,0.77,us,usc000t5bu,2016-11-10T21:45:43.352Z,"84km ENE of Keelung, Taiwan",earthquake,5.3,1.8,,,reviewed,us,us
2014-12-10T20:27:54.840Z,19.1304,121.1717,45.57,5,mb,,56,3.669,0.81,us,usc000t5b6,2015-03-04T21:54:55.040Z,"57km N of Namuac, Philippines",earthquake,6.4,5.1,0.145,16,reviewed,us,us
2014-12-10T12:49:51.850Z,-18.4928,-173.077,10,5,mb,,53,4.725,0.65,us,usc000t54f,2015-03-04T21:54:54.040Z,"97km E of Neiafu, Tonga",earthquake,11.6,1.8,0.05,146,reviewed,us,us
2014-12-09T19:23:36.400Z,-58.9931,-25.6003,50.81,5.1,mb,,51,7.631,0.86,us,usc000t4wj,2015-02-28T02:16:16.040Z,"52km E of Bristol Island, South Sandwich Islands",earthquake,9.7,4.6,0.072,63,reviewed,us,us
2014-12-09T08:03:57.520Z,-53.6828,-134.5615,10,5,mb,,184,32.632,0.59,us,usc000t9pc,2015-02-28T02:16:15.040Z,"Pacific-Antarctic Ridge",earthquake,17.5,2,0.133,19,reviewed,us,us
2014-12-09T05:18:28.560Z,-49.7618,122.6909,10,5.1,mb,,47,17.302,0.73,us,usc000t4rc,2015-02-28T02:16:15.040Z,"Western Indian-Antarctic Ridge",earthquake,10.1,1.6,0.096,36,reviewed,us,us
2014-12-09T04:06:16.780Z,-6.3811,154.259,10,5,mb,,62,3.014,0.53,us,usc000t4r8,2015-02-28T02:16:15.040Z,"135km W of Panguna, Papua New Guinea",earthquake,7,1.8,0.06,97,reviewed,us,us
2014-12-09T03:09:22.520Z,1.5378,126.232,40.71,5.7,mww,,25,1.366,0.54,us,usc000t4qz,2016-11-10T21:45:42.815Z,"117km E of Bitung, Indonesia",earthquake,5.9,4,,,reviewed,us,us
2014-12-09T02:33:32.130Z,-6.4376,154.395,7,5.4,mwb,,24,3.148,0.45,us,usc000t4qs,2016-11-10T21:45:42.300Z,"121km W of Panguna, Papua New Guinea",earthquake,4.1,1.7,0.061,26,reviewed,us,us
2014-12-09T02:01:27.900Z,-6.37,154.3427,10,5.1,mb,,26,3.064,0.74,us,usc000t4ql,2015-02-28T02:16:14.040Z,"126km W of Panguna, Papua New Guinea",earthquake,7.5,1.7,0.045,178,reviewed,us,us
2014-12-09T01:31:07.830Z,-34.5564,-108.867,15.08,5.1,mb,,63,30.783,0.43,us,usc000t4qp,2015-02-28T02:16:14.040Z,"Southern East Pacific Rise",earthquake,11.3,3.7,0.064,104,reviewed,us,us
2014-12-08T18:44:47.100Z,8.0339,-82.6697,42.46,5.3,mwb,,65,2.419,0.77,us,usc000t4ld,2015-02-28T02:16:14.040Z,"21km E of Punta de Burica, Panama",earthquake,7.4,5,0.066,22,reviewed,us,us
2014-12-08T15:08:54.390Z,-2.5998,140.3419,35,5.2,mb,,20,0.371,0.8,us,usc000t4jc,2015-02-28T02:16:14.040Z,"27km W of Abepura, Indonesia",earthquake,7.9,1.9,0.051,131,reviewed,us,us
2014-12-08T13:15:04.980Z,-6.4975,154.5859,10,5,mb,,29,3.326,0.52,us,usc000t4j8,2015-02-28T02:16:14.040Z,"101km WSW of Panguna, Papua New Guinea",earthquake,7.6,1.8,0.053,126,reviewed,us,us
2014-12-08T12:51:26.830Z,-1.8198,138.7381,40.18,5.4,mwc,,16,2.082,0.87,us,usc000t4j7,2016-11-10T21:45:41.762Z,"224km WNW of Abepura, Indonesia",earthquake,7.2,4.6,,,reviewed,us,gcmt
2014-12-08T09:52:04.220Z,50.3161,158.0836,47.13,5.6,mb,,54,2.734,0.83,us,usc000t4ix,2015-02-28T02:16:13.040Z,"144km ESE of Severo-Kuril'sk, Russia",earthquake,8,1.7,0.026,548,reviewed,us,us
2014-12-08T08:54:52.520Z,7.9401,-82.6865,20,6.6,mww,,43,2.485,1.01,us,usc000t4iq,2016-11-10T21:45:41.228Z,"22km ESE of Punta de Burica, Panama",earthquake,3.6,1.8,,,reviewed,us,us
