time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-12-28T13:31:36.320Z,48.284,154.365,37.8,5.4,mwc,337,62.2,,0.82,us,usp000grqc,2016-11-10T02:05:57.699Z,"Kuril Islands",earthquake,,4.9,,,reviewed,us,gcmt
2008-12-28T13:01:22.990Z,35.131,-35.173,10,5,mwc,20,88.8,,0.94,us,usp000grqb,2016-11-10T02:05:57.220Z,"northern Mid-Atlantic Ridge",earthquake,,0,,,reviewed,us,gcmt
2008-12-27T21:07:48.750Z,-14.833,167.77,40.3,5.2,mwc,139,45.2,,1.06,us,usp000grnf,2016-11-10T02:05:56.700Z,"Vanuatu",earthquake,,10.9,,,reviewed,us,gcmt
2008-12-27T19:16:23.700Z,43.934,148.283,40,5.1,mb,136,84.9,,0.87,us,usp000grn6,2014-11-07T01:38:03.417Z,"east of the Kuril Islands",earthquake,,6.4,,89,reviewed,us,us
2008-12-27T14:50:28.180Z,53.391,-163.528,25.7,5.2,mwc,296,79,,,us,usp000grmd,2016-11-10T02:05:56.197Z,"Unimak Island region, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2008-12-27T06:59:57.560Z,-49.504,163.989,10,5.1,mwc,23,132.1,,1.4,us,usp000grkn,2016-11-10T02:05:55.655Z,"Auckland Islands, New Zealand region",earthquake,,,,,reviewed,us,gcmt
2008-12-26T18:14:45.810Z,-2.427,68.144,10,5,mwc,56,50.6,,1.1,us,usp000grjd,2016-11-10T02:05:55.133Z,"Carlsberg Ridge",earthquake,,,,,reviewed,us,gcmt
2008-12-25T22:40:23.600Z,23.417,64.499,13,5.8,mwc,235,67,,1.23,us,usp000grg4,2016-11-10T02:05:54.636Z,"off the coast of Pakistan",earthquake,,,,,reviewed,us,us
2008-12-25T18:12:07.420Z,5.323,124.26,431.9,5.4,mwc,180,38.3,,0.88,us,usp000grfj,2016-11-10T02:05:53.630Z,"Mindanao, Philippines",earthquake,,4.1,,,reviewed,us,gcmt
2008-12-25T10:43:12.830Z,36.397,142.36,22.2,5.3,mwc,205,63.7,,0.83,us,usp000gren,2016-11-10T02:05:53.125Z,"off the east coast of Honshu, Japan",earthquake,,10.4,,,reviewed,us,gcmt
2008-12-25T08:11:58.790Z,49.128,-128.621,10,5.8,mwc,290,81.6,,1.1,us,usp000greb,2016-11-10T02:05:52.639Z,"Vancouver Island, Canada region",earthquake,,,,,reviewed,us,us
2008-12-25T03:20:29.350Z,5.752,125.377,206,6.3,mwc,328,19.8,,1.05,us,usp000grdx,2016-11-10T02:05:52.117Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2008-12-25T00:10:47.770Z,-18.339,176.779,10,5.5,mwc,192,43.2,,0.93,us,usp000grdn,2016-11-10T02:05:51.598Z,"Fiji region",earthquake,,,,,reviewed,us,us
2008-12-24T23:56:54.800Z,8.409,126.443,90.9,5,mb,87,67.4,,1.13,us,usp000grdk,2014-11-07T01:38:02.359Z,"Mindanao, Philippines",earthquake,,8.6,,31,reviewed,us,us
2008-12-24T09:11:34.290Z,-17.29,-171.909,9,6,mwc,321,24.9,,0.74,us,usp000grbu,2016-11-10T02:05:50.130Z,"Tonga region",earthquake,,,,,reviewed,us,us
2008-12-23T21:58:25.000Z,44.521,10.392,31.4,5,mwc,347,18.3,,,us,usp000grak,2016-11-10T02:05:49.634Z,"northern Italy",earthquake,,,,,reviewed,rom,gcmt
2008-12-23T20:57:20.160Z,36.462,142.399,8.2,5.4,mwc,154,88.8,,1,us,usp000grae,2016-11-10T02:05:49.108Z,"off the east coast of Honshu, Japan",earthquake,,12.6,,,reviewed,us,gcmt
2008-12-23T17:51:48.200Z,2.409,128.679,72.2,5.2,mwc,166,29.8,,0.93,us,usp000gr9w,2016-11-10T02:05:48.620Z,"Halmahera, Indonesia",earthquake,,7.1,,,reviewed,us,gcmt
2008-12-23T15:24:22.470Z,44.555,10.41,28.3,5.4,mwc,294,27.4,,0.88,us,usp000gr91,2016-11-10T02:05:48.116Z,"northern Italy",earthquake,,,,,reviewed,us,gcmt
2008-12-23T13:11:56.440Z,8.774,126.73,74.6,5.1,mb,74,67.7,,0.8,us,usp000gr8s,2014-11-07T01:38:01.468Z,"Mindanao, Philippines",earthquake,,8.3,,41,reviewed,us,us
2008-12-23T11:15:18.470Z,-6.366,154.943,32,5.9,mwc,257,20.1,,1.12,us,usp000gr8h,2016-11-10T02:05:47.612Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2008-12-23T00:04:45.600Z,22.95,120.57,10.8,5.1,mwc,178,45.9,,,us,usp000gr7f,2016-11-10T02:05:47.095Z,"Taiwan",earthquake,,,,,reviewed,tap,gcmt
2008-12-22T18:06:32.000Z,-17.31,-172.635,35,5,mb,64,70.7,,1.14,us,usp000gr73,2014-11-07T01:38:01.272Z,"Tonga region",earthquake,,,,25,reviewed,us,us
2008-12-22T13:52:40.590Z,-17.637,-69.064,142.7,5,mwc,93,102.4,,0.87,us,usp000gr6k,2016-11-10T02:05:46.591Z,"La Paz, Bolivia",earthquake,,5.2,,,reviewed,us,gcmt
2008-12-22T13:25:41.350Z,46.515,152.635,46.8,5.2,mwc,189,101.1,,0.74,us,usp000gr6f,2016-11-10T02:05:46.066Z,"Kuril Islands",earthquake,,4.4,,,reviewed,us,gcmt
2008-12-22T06:06:07.080Z,-30.484,-176.646,10,5,mb,45,117.9,,1.08,us,usp000gr5w,2014-11-07T01:38:01.153Z,"Kermadec Islands region",earthquake,,,,10,reviewed,us,us
2008-12-22T02:22:59.090Z,-2.854,139.26,40.8,5,mb,50,95.7,,1.03,us,usp000gr5q,2014-11-07T01:38:01.133Z,"near the north coast of Papua, Indonesia",earthquake,,15.4,,22,reviewed,us,us
2008-12-21T22:38:29.910Z,35.962,71.407,74.4,5,mwc,109,88.6,,1.16,us,usp000gr5a,2016-11-10T02:05:45.528Z,"Afghanistan-Pakistan border region",earthquake,,7.4,,,reviewed,us,gcmt
2008-12-21T14:26:51.490Z,-11.211,162.332,37.5,5.2,mwc,24,64.3,,1.18,us,usp000gr48,2016-11-10T02:05:45.016Z,"Solomon Islands",earthquake,,12.8,,,reviewed,us,gcmt
2008-12-21T13:47:52.360Z,4.833,95.04,56.3,5.4,mwc,264,23.7,,0.79,us,usp000gr42,2016-11-10T02:05:44.498Z,"northern Sumatra, Indonesia",earthquake,,6.2,,,reviewed,us,gcmt
2008-12-21T13:21:46.950Z,-16.264,178.181,10,5.1,mb,66,102.3,,0.73,us,usp000gr41,2014-11-07T01:38:00.900Z,"Fiji",earthquake,,,,39,reviewed,us,us
2008-12-21T09:16:44.740Z,36.541,142.317,13,5.9,mwc,304,32.2,,1.02,us,usp000gr3j,2016-11-10T02:05:43.992Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2008-12-21T06:48:14.940Z,-22.875,-67.967,106.1,5.2,mwc,128,43.2,,1.03,us,usp000gr38,2016-11-10T02:05:43.494Z,"Antofagasta, Chile",earthquake,,3.7,,,reviewed,us,gcmt
2008-12-20T23:22:48.380Z,22.746,95.898,10,5.3,mwc,63,68.3,,1.09,us,usp000gr2b,2016-11-10T02:05:42.998Z,"Myanmar",earthquake,,,,,reviewed,us,gcmt
2008-12-20T22:40:02.830Z,-31.247,-177.179,10,5,mb,33,69.2,,1.42,us,usp000gr27,2014-11-07T01:38:00.681Z,"Kermadec Islands region",earthquake,,,,10,reviewed,us,us
2008-12-20T22:13:48.070Z,-31.12,-13.419,10,5.4,mwc,55,75.5,,1.21,us,usp000gr26,2016-11-10T02:05:42.484Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2008-12-20T21:05:16.200Z,-31.193,-13.338,4,5.8,mwc,158,42.9,,0.79,us,usp000gr1z,2016-11-10T02:05:42.006Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2008-12-20T21:00:45.350Z,8.843,126.609,75.7,5,mb,57,120.5,,0.94,us,usp000gr1x,2014-11-07T01:38:00.609Z,"Mindanao, Philippines",earthquake,,9,,27,reviewed,us,us
2008-12-20T19:13:38.420Z,36.671,142.045,10,5.4,mwc,155,117.8,,0.83,us,usp000gr1p,2016-11-10T02:05:41.510Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2008-12-20T17:44:45.770Z,-2.769,138.996,45.1,5.5,mwc,166,38.5,,0.93,us,usp000gr1h,2016-11-10T02:05:40.994Z,"Papua, Indonesia",earthquake,,7,,,reviewed,us,us
2008-12-20T17:37:16.360Z,36.612,142.204,10,5.1,mwc,139,119,,1.04,us,usp000gr1g,2016-11-10T02:05:40.411Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2008-12-20T17:27:40.650Z,12.769,143.102,124.2,5,mb,56,81.4,,0.69,us,usp000gr1f,2014-11-07T01:38:00.517Z,"Guam region",earthquake,,7.7,,25,reviewed,us,us
2008-12-20T17:07:00.990Z,-31.577,-68.106,106.3,5.2,mwc,240,33.8,,0.8,us,usp000gr1c,2016-11-10T02:05:39.913Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,gcmt
2008-12-20T15:43:08.090Z,8.844,126.532,69.3,5.6,mwc,145,41.7,,1.06,us,usp000gr15,2016-11-10T02:05:39.396Z,"Mindanao, Philippines",earthquake,,7.6,,,reviewed,us,gcmt
2008-12-20T13:50:02.640Z,8.872,126.537,71.1,5,mb,76,68.9,,0.85,us,usp000gr0y,2015-03-24T00:57:33.413Z,"Mindanao, Philippines",earthquake,,7.3,,38,reviewed,us,us
2008-12-20T11:29:37.050Z,-32.501,-71.917,39.2,5,mb,92,113.1,,1.18,us,usp000gr0n,2014-11-07T01:38:00.325Z,"offshore Valparaiso, Chile",earthquake,,9.9,,51,reviewed,us,us
2008-12-20T10:48:23.650Z,36.561,142.461,10,5.2,mb,161,93.4,,0.75,us,usp000gr0e,2015-05-13T18:53:55.000Z,"off the east coast of Honshu, Japan",earthquake,,,,80,reviewed,us,us
2008-12-20T10:29:23.100Z,36.541,142.425,19,6.3,mwc,373,32.3,,0.84,us,usp000gr0a,2016-11-10T02:05:38.886Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2008-12-20T06:10:33.320Z,-31.054,-177.791,38.9,5,mwc,60,121.1,,1.02,us,usp000gqzy,2016-11-10T02:05:38.381Z,"Kermadec Islands region",earthquake,,10.6,,,reviewed,us,gcmt
2008-12-19T22:33:20.150Z,-9.956,160.404,39,5.2,mwc,181,29.9,,0.82,us,usp000gqzd,2016-11-10T02:05:37.877Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2008-12-19T20:02:19.940Z,-9.957,160.479,36.4,5.1,mwc,121,32,,1.11,us,usp000gqz8,2016-11-10T02:05:37.347Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2008-12-19T16:48:50.200Z,-32.607,-71.99,12.6,5.2,mwc,138,77.9,,,us,usp000gqyx,2016-11-10T02:05:36.857Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T13:57:30.000Z,-32.584,-71.852,13.8,5.2,mwc,171,82.8,,,us,usp000gqyn,2016-11-10T02:05:36.353Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T09:36:04.900Z,-32.458,-71.949,32.2,5.7,mwc,261,40.7,,,us,usp000gqxv,2016-11-10T02:05:35.827Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T08:31:51.500Z,47.006,-27.29,5,5.9,mwb,371,35.1,,0.86,us,usp000gqxr,2016-11-10T02:05:35.317Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2008-12-19T08:06:12.970Z,1.227,126.839,73.1,5.2,mwc,96,29.6,,0.98,us,usp000gqxk,2016-11-10T02:05:34.800Z,"Molucca Sea",earthquake,,8.7,,,reviewed,us,gcmt
2008-12-19T07:30:06.000Z,-32.537,-72.02,12,5.4,mwc,202,60.1,,,us,usp000gqxe,2016-11-10T02:05:34.302Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T00:34:58.730Z,20.372,146.339,35,5,mwc,111,43.9,,0.98,us,usp000gqwf,2016-11-10T02:05:33.758Z,"Mariana Islands region",earthquake,,,,,reviewed,us,gcmt
2008-12-18T21:50:28.000Z,-32.473,-72.051,25,6,mwc,304,25.4,,,us,usp000gqw3,2016-11-10T02:05:33.217Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,us
2008-12-18T21:19:28.380Z,-32.458,-71.726,18,6.2,mwc,346,37.9,,0.9,us,usp000gqvv,2016-11-10T02:05:32.703Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,us
2008-12-18T20:57:39.450Z,-23.495,-179.996,542.6,5.6,mwc,222,16.7,,0.8,us,usp000gqvt,2016-11-10T00:21:39.569Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,gcmt
2008-12-18T17:39:25.020Z,36.755,96.449,17.9,5.1,mb,127,33.8,,0.76,us,usp000gqvj,2014-11-07T01:37:59.262Z,"northern Qinghai, China",earthquake,,8.6,,49,reviewed,us,us
2008-12-18T17:18:18.650Z,20.46,146.449,20.8,5.1,mb,96,66.4,,1.16,us,usp000gqvh,2014-11-07T01:37:59.255Z,"Mariana Islands region",earthquake,,20.6,,53,reviewed,us,us
2008-12-18T17:13:47.920Z,18.622,-69.408,104.4,5.1,mwc,339,30.7,,0.78,us,usp000gqvg,2016-11-10T02:05:32.202Z,"Dominican Republic",earthquake,,,,,reviewed,us,gcmt
2008-12-18T15:50:15.280Z,2.299,127.169,87.4,5.3,mwc,210,25.2,,0.94,us,usp000gqvd,2016-11-09T07:40:00.898Z,"Molucca Sea",earthquake,,6.1,,,reviewed,us,gcmt
2008-12-18T06:47:13.620Z,38.429,143.002,34.9,5.3,mwb,234,66.1,,0.97,us,usp000gquu,2016-11-10T02:05:31.628Z,"off the east coast of Honshu, Japan",earthquake,,9.7,,,reviewed,us,us
2008-12-18T06:22:19.700Z,-6.96,156.653,138.8,5,mb,85,67.6,,1.01,us,usp000gqus,2014-11-07T01:37:59.130Z,"Solomon Islands",earthquake,,10.1,,46,reviewed,us,us
2008-12-18T03:20:02.650Z,-17.004,168.551,230,5.1,mwc,115,44.5,,1.27,us,usp000gqug,2016-11-10T02:05:30.972Z,"Vanuatu",earthquake,,7.4,,,reviewed,us,gcmt
2008-12-17T21:57:44.830Z,39.206,15.444,257,5.3,mwc,712,28.7,,0.96,us,usp000gqu0,2016-11-10T02:05:30.440Z,"southern Italy",earthquake,,,,,reviewed,us,us
2008-12-17T20:33:57.610Z,-36.914,177.732,126.4,5.2,mwc,136,72.5,,,us,usp000gqts,2016-11-10T02:05:29.929Z,"off the east coast of the North Island of New Zealand",earthquake,,,,,reviewed,wel,gcmt
2008-12-17T16:06:58.160Z,-6.072,103.514,35,5.2,mwc,236,33.3,,0.78,us,usp000gqt2,2016-11-10T02:05:29.430Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2008-12-17T13:47:59.610Z,6.88,94.756,137.7,5,mwc,125,57.9,,0.98,us,usp000gqsx,2016-11-10T02:05:28.944Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,gcmt
2008-12-17T10:55:59.700Z,-17.744,-178.371,530.3,5.8,mwc,329,26,,0.81,us,usp000gqsq,2016-11-10T02:05:28.436Z,"Fiji region",earthquake,,,,,reviewed,us,us
2008-12-17T08:09:57.550Z,-7.177,147.892,38.8,5.3,mwc,109,28.3,,0.91,us,usp000gqsk,2016-11-10T02:05:27.941Z,"eastern New Guinea region, Papua New Guinea",earthquake,,4,,,reviewed,us,gcmt
2008-12-16T22:05:25.000Z,-29.726,-71.506,67.6,5.1,mwc,84,132.8,,,us,usp000gqre,2016-11-09T07:39:52.114Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-16T20:31:55.230Z,-31.284,-176.85,10,5.1,mb,53,118.7,,1.19,us,usp000gqr4,2014-11-07T01:37:58.703Z,"Kermadec Islands region",earthquake,,0,,25,reviewed,us,us
2008-12-16T17:26:29.440Z,-11.628,-13.412,10,5,mwc,19,69.7,,1.46,us,usp000gqqx,2016-11-10T02:05:27.431Z,"Ascension Island region",earthquake,,,,,reviewed,us,gcmt
2008-12-16T10:19:40.020Z,-16.289,67.125,10,5.2,mwc,102,61.6,,1.15,us,usp000gqqa,2016-11-10T02:05:26.933Z,"Mid-Indian Ridge",earthquake,,,,,reviewed,us,gcmt
2008-12-16T04:53:37.000Z,9.558,-84.215,44.8,5,md,22,119.1,,,us,usp000gqpz,2014-11-07T01:37:58.608Z,"Costa Rica",earthquake,,,,,reviewed,ucr,hdc
2008-12-15T21:18:10.100Z,-2.829,101.042,48.7,5.3,mwc,107,41.4,,0.92,us,usp000gqp8,2016-11-10T02:05:26.425Z,"southern Sumatra, Indonesia",earthquake,,7.3,,,reviewed,us,gcmt
2008-12-15T18:43:36.300Z,12.082,144.148,6.9,5,mb,61,72.4,,0.88,us,usp000gqp1,2014-11-07T01:37:58.511Z,"Guam region",earthquake,,25.8,,30,reviewed,us,us
2008-12-15T16:50:44.990Z,-16.173,67.508,10,5,mb,34,90.1,,0.91,us,usp000gqnu,2014-11-07T01:37:58.481Z,"Mid-Indian Ridge",earthquake,,,,12,reviewed,us,us
2008-12-15T10:32:39.150Z,-14.048,166.469,54.2,5,mb,81,50.8,,1.19,us,usp000gqn9,2014-11-07T01:37:58.418Z,"Vanuatu",earthquake,,,,22,reviewed,us,us
2008-12-15T09:52:48.590Z,-14.186,166.674,43.4,5.2,mwc,70,124.2,,0.99,us,usp000gqn3,2016-11-10T02:05:25.923Z,"Vanuatu",earthquake,,11.8,,,reviewed,us,gcmt
2008-12-15T05:31:40.350Z,27.625,127.352,136.1,5,mwc,100,44.8,,0.93,us,usp000gqms,2016-11-10T02:05:25.401Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,gcmt
2008-12-14T20:36:29.840Z,-60.078,-18.762,10,5.5,mwc,63,66.5,,0.82,us,usp000gqm7,2016-11-10T02:05:24.898Z,"east of the South Sandwich Islands",earthquake,,,,,reviewed,us,gcmt
2008-12-14T20:29:31.650Z,39.082,144.504,33.2,5.2,mwc,252,31.6,,0.78,us,usp000gqm6,2016-11-10T02:05:24.391Z,"off the east coast of Honshu, Japan",earthquake,,1.3,,,reviewed,us,gcmt
2008-12-14T16:25:24.890Z,-42.039,84.608,10,5.1,mwc,17,142.5,,1.04,us,usp000gqks,2016-11-10T02:05:23.896Z,"southeast Indian Ridge",earthquake,,0,,,reviewed,us,gcmt
2008-12-14T15:59:53.630Z,-9.674,151.575,32.8,5,mb,61,45,,0.79,us,usp000gqkp,2014-11-07T01:37:58.174Z,"D'Entrecasteaux Islands region",earthquake,,14.8,,24,reviewed,us,us
2008-12-14T09:43:10.730Z,-7.346,30.128,10,5.2,mwc,67,59.4,,0.81,us,usp000gqjy,2016-11-10T02:05:22.922Z,"Lake Tanganyika region, Dem. Republic of the Congo-Tanzania",earthquake,,,,,reviewed,us,gcmt
2008-12-14T05:13:07.580Z,-58.846,-26.058,79.2,5,mb,48,51.6,,0.87,us,usp000gqjn,2014-11-07T01:37:58.075Z,"South Sandwich Islands region",earthquake,,,,18,reviewed,us,us
2008-12-13T23:17:13.880Z,-14.145,166.725,10,5.1,mwc,105,82.9,,1.16,us,usp000gqj3,2016-11-10T02:05:22.436Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2008-12-13T22:37:20.330Z,-14.103,166.572,14,5.6,mwc,112,27.5,,1.13,us,usp000gqj1,2016-11-10T02:05:21.907Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2008-12-13T19:00:36.950Z,-3.106,129.756,43.9,5.1,mwc,107,32.4,,1.05,us,usp000gqhq,2016-11-10T02:05:21.398Z,"Seram, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-12-13T17:21:14.300Z,8.012,-38.022,10,5,mwc,55,37.4,,1.28,us,usp000gqhm,2016-11-10T02:05:20.889Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,gcmt
2008-12-13T08:59:41.550Z,-49.007,123.505,10,5.4,mwc,100,39.3,,0.96,us,usp000gqgw,2016-11-10T02:05:20.383Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2008-12-13T08:45:36.320Z,-48.981,123.398,10,5.9,mwc,227,28.4,,1.13,us,usp000gqgt,2016-11-10T02:05:19.874Z,"western Indian-Antarctic Ridge",earthquake,,,,,reviewed,us,us
2008-12-13T08:27:19.200Z,38.72,22.57,24,5.2,mwc,216,36.1,,,us,usp000gqgq,2016-11-10T02:05:19.367Z,"Greece",earthquake,,,,,reviewed,ath,gcmt
2008-12-12T15:58:16.170Z,-31.008,-176.737,10,5,mwc,34,104.2,,1.07,us,usp000gqfg,2016-11-10T02:05:18.875Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,gcmt
2008-12-12T11:55:29.630Z,-31.073,-176.811,10,5,mwc,66,75.7,,0.95,us,usp000gqf6,2016-11-10T02:05:18.332Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,gcmt
2008-12-12T10:46:17.690Z,-31.106,-176.8,10,5.1,mb,50,104.4,,0.89,us,usp000gqf0,2014-11-07T01:37:57.602Z,"Kermadec Islands region",earthquake,,,,20,reviewed,us,us
2008-12-12T08:12:15.300Z,-58.845,149.183,10,5.1,mwc,17,115.8,,0.79,us,usp000gqes,2016-11-10T02:05:17.824Z,"west of Macquarie Island",earthquake,,,,,reviewed,us,gcmt
2008-12-11T21:40:51.870Z,0.063,123.433,129,5.9,mwc,357,25.3,,0.92,us,usp000gqe1,2016-11-10T02:05:17.325Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2008-12-11T20:57:25.950Z,-6.02,105.317,40.9,5.1,mb,98,56,,1.33,us,usp000gqdv,2014-11-07T01:37:57.441Z,"Sunda Strait, Indonesia",earthquake,,13.3,,26,reviewed,us,us
2008-12-11T20:55:04.160Z,-5.845,105.333,35,5.2,mb,139,51.5,,1.17,us,usp000gqdt,2014-11-07T01:37:57.428Z,"Sunda Strait, Indonesia",earthquake,,,,43,reviewed,us,us
2008-12-11T17:06:06.860Z,-3.649,100.753,14.1,5.7,mwc,187,28,,0.8,us,usp000gqdf,2016-11-10T02:05:16.818Z,"Kepulauan Mentawai region, Indonesia",earthquake,,13.3,,,reviewed,us,gcmt
2008-12-11T16:29:10.540Z,-19.111,-175.325,237.8,5.3,mwc,171,44.4,,0.92,us,usp000gqda,2016-11-10T02:05:16.319Z,"Tonga",earthquake,,,,,reviewed,us,gcmt
2008-12-11T14:23:42.960Z,1.551,126.508,36,5,mb,65,65.1,,0.89,us,usp000gqd6,2014-11-07T01:37:57.270Z,"Molucca Sea",earthquake,,,,37,reviewed,us,us
2008-12-11T12:31:05.420Z,35.313,81.409,10,5,mb,66,62,,1.2,us,usp000gqcx,2014-11-07T01:37:57.242Z,"Xinjiang-Xizang border region",earthquake,,,,22,reviewed,us,us
2008-12-10T13:15:34.430Z,-12.337,166.572,51,6,mwb,195,28.2,,0.88,us,usp000gqbd,2016-11-10T02:05:15.331Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,us
2008-12-09T22:52:37.620Z,30.442,67.404,10,5.7,mwc,193,40.9,,0.74,us,usp000gqa5,2016-11-10T02:05:14.820Z,"Pakistan",earthquake,,,,,reviewed,us,gcmt
2008-12-09T21:00:52.430Z,7.665,92.217,43.1,5.1,mwc,132,40.2,,0.92,us,usp000gqa1,2016-11-10T02:05:14.298Z,"Nicobar Islands, India region",earthquake,,8,,,reviewed,us,gcmt
2008-12-09T20:08:47.860Z,-20.237,-178.66,605.5,5.4,mwc,218,38.9,,1.01,us,usp000gqa0,2016-11-10T00:21:39.060Z,"Fiji region",earthquake,,,,,reviewed,us,gcmt
