time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-12-27T10:31:20.930Z,40.3041,142.2498,62.25,5,mb,,93,1.841,0.96,us,usc000lsmh,2014-02-28T08:44:09.000Z,"67km ESE of Hachinohe, Japan",earthquake,,5.3,0.036,,reviewed,us,us
2013-12-26T12:38:36.200Z,-6.0737,151.9679,45.56,5.2,mb,,27,5.8,0.85,us,usc000lrw5,2014-02-28T08:44:08.000Z,"193km S of Kokopo, Papua New Guinea",earthquake,,5.2,0.049,,reviewed,us,us
2013-12-23T18:44:21.980Z,19.1788,39.2366,10,5.3,mb,,55,6.732,0.97,us,usc000lqgp,2014-02-27T21:37:28.000Z,"179km ENE of Tokar, Sudan",earthquake,,1.8,0.048,,reviewed,us,us
2013-12-23T16:45:49.310Z,25.7194,-66.6056,2.08,5.2,mwb,,48,5.896,0.85,us,usc000lqeg,2014-02-27T22:02:51.844Z,"North Atlantic Ocean",earthquake,,2.7,0.068,,reviewed,us,us
2013-12-23T12:05:49.100Z,-56.1371,-25.9806,19.01,5.1,mb,,43,6.295,0.76,us,usc000lq9w,2014-02-27T21:37:28.000Z,"97km NE of Visokoi Island, ",earthquake,,3.3,0.087,,reviewed,us,us
2013-12-23T09:25:12.290Z,35.5027,142.302,17.4,5.1,mb,,89,1.635,1.25,us,usc000lq8c,2014-02-27T21:37:28.000Z,"135km E of Hasaki, Japan",earthquake,,3.5,0.048,,reviewed,us,us
2013-12-23T09:12:27.150Z,12.7711,143.036,92,5.8,mww,,17,1.961,0.85,us,usc000lq86,2015-01-30T02:06:04.640Z,"185km WSW of Merizo Village, Guam",earthquake,,1.9,,,reviewed,us,us
2013-12-23T09:11:31.400Z,36.0942,142.4131,7.48,5.3,mwc,,113,3.424,0.77,us,usc000lq84,2014-02-27T21:37:28.000Z,"148km ENE of Hasaki, Japan",earthquake,,3.2,,,reviewed,us,gcmt
2013-12-23T06:57:29.110Z,35.688,142.1406,8,5.6,mwb,,43,1.538,1.28,us,usc000lq71,2014-02-27T21:49:12.474Z,"118km E of Hasaki, Japan",earthquake,,1.7,0.049,,reviewed,us,us
2013-12-22T13:32:45.940Z,20.8069,146.6465,10.2,5.2,mb,,15,4.166,0.68,us,usc000lpyq,2014-02-27T21:37:26.000Z,"184km E of Farallon de Pajaros, Northern Mariana Islands",earthquake,,2.3,0.036,,reviewed,us,us
2013-12-22T12:58:37.010Z,-46.3487,95.8139,10,5.4,mwb,,49,21.17,1.46,us,usc000lpyj,2014-02-27T21:37:26.000Z,"Southeast Indian Ridge",earthquake,,1.8,0.117,,reviewed,us,us
2013-12-22T10:03:09.760Z,-46.4386,96.0153,10,5.6,mwb,,48,21.099,1.12,us,usc000lpxm,2014-02-27T21:47:49.464Z,"Southeast Indian Ridge",earthquake,,1.7,0.052,,reviewed,us,us
2013-12-22T07:29:03.930Z,-46.4494,96.133,9.87,5.5,mwb,,48,21.036,0.91,us,usc000lpw9,2014-02-27T22:07:08.467Z,"Southeast Indian Ridge",earthquake,,2.3,0.063,,reviewed,us,us
2013-12-21T17:56:33.510Z,-11.0301,164.7141,19.88,5.2,mb,,36,4.95,0.82,us,usc000lpk0,2014-02-27T21:37:25.000Z,"127km WSW of Lata, Solomon Islands",earthquake,,0.8,0.067,,reviewed,us,us
2013-12-21T17:51:54.040Z,53.4162,91.7577,31.38,5,mb,,40,4.16,0.77,us,usc000lpjt,2015-01-30T01:54:26.648Z,"15km NW of Shushenskoye, Russia",earthquake,,3.6,0.044,,reviewed,us,us
2013-12-21T17:32:38.170Z,-11.0611,164.6149,37.86,5.1,mb,,44,4.868,0.74,us,usc000lpjd,2014-02-27T21:37:25.000Z,"138km WSW of Lata, Solomon Islands",earthquake,,5.3,0.061,,reviewed,us,us
2013-12-21T14:21:40.650Z,36.5395,71.3868,87.1,5,mb,,38,2.598,1.49,us,usc000lphw,2014-02-27T21:37:25.000Z,"20km SW of Ashkasham, Afghanistan",earthquake,,4.9,0.061,,reviewed,us,us
2013-12-21T08:23:48.280Z,-35.0119,-92.1953,10,5.3,mb,,25,16.607,1.08,us,usc000lpfd,2014-02-27T21:37:25.000Z,"West Chile Rise",earthquake,,1.7,0.036,,reviewed,us,us
2013-12-21T06:57:37.060Z,3.4846,126.875,18.81,5,mb,,68,2.739,0.86,us,usc000lpdz,2014-02-27T21:37:25.000Z,"231km NNW of Tobelo, Indonesia",earthquake,,3.5,0.074,,reviewed,us,us
2013-12-21T06:38:29.010Z,-22.2795,171.7306,122,5.5,mwb,,94,4.904,1.2,us,usc000lpdm,2014-02-27T22:03:58.455Z,"35km WNW of Ile Hunter, New Caledonia",earthquake,,1.9,0.078,,reviewed,us,us
2013-12-21T01:34:13.610Z,35.6065,140.6497,35.36,5.5,mwb,,42,0.405,0.75,us,usc000lpah,2015-01-28T22:56:34.997Z,"12km S of Asahi, Japan",earthquake,,3.9,0.06,,reviewed,us,us
2013-12-20T21:10:47.350Z,4.242,96.2285,90.23,5.1,mb,,23,1.214,0.95,us,usc000lp4r,2014-02-27T21:37:24.000Z,"16km NE of Meulaboh, Indonesia",earthquake,,4.5,0.043,,reviewed,us,us
2013-12-20T18:46:38.430Z,0.4345,125.3514,52.86,5.3,mwb,,27,2.042,0.9,us,usc000lp1b,2014-02-27T21:37:24.000Z,"107km SSE of Tondano, Indonesia",earthquake,,4.4,0.103,,reviewed,us,us
2013-12-20T16:10:46.900Z,35.8725,140.0637,72.65,5.3,mb,,66,1.642,0.85,us,usc000lnyh,2016-09-28T13:26:09.962Z,"3km SSW of Toride, Japan",earthquake,,4.2,0.044,,reviewed,us,us
2013-12-20T11:58:59.870Z,-24.0161,169.28,18.68,5.2,mb,,50,3.251,0.54,us,usc000lnrw,2014-02-27T21:37:23.000Z,"236km SE of Vao, New Caledonia",earthquake,,3.1,0.062,,reviewed,us,us
2013-12-19T21:34:12.610Z,-6.9084,128.3228,10.63,5.7,mwb,,15,3.138,0.85,us,usc000lnj6,2014-02-27T21:52:53.940Z,"Banda Sea",earthquake,,2.8,0.093,,reviewed,us,us
2013-12-19T19:28:40.940Z,27.5175,67.4543,10.11,5.4,mwb,,18,7.132,0.76,us,usc000lnge,2014-02-27T21:49:16.037Z,"34km WNW of Warah, Pakistan",earthquake,,3,0.054,,reviewed,us,us
2013-12-19T16:55:53.000Z,-19.2558,-172.6861,7.99,5.1,mb,,102,5.387,1.18,us,usc000lvp9,2014-02-27T21:37:22.000Z,"152km ESE of Neiafu, Tonga",earthquake,,4.2,0.109,,reviewed,us,us
2013-12-18T15:18:24.980Z,-6.8885,128.3254,10,5,mb,,28,3.142,0.85,us,usc000lmul,2014-02-27T21:37:21.000Z,"Banda Sea",earthquake,,1.7,0.073,,reviewed,us,us
2013-12-18T12:54:38.340Z,30.1622,138.6377,431.46,5.2,mb,,32,3.11,0.7,us,usc000lmtn,2014-02-27T21:37:21.000Z,"Izu Islands, Japan region",earthquake,,5.4,0.031,,reviewed,us,us
2013-12-18T10:01:13.380Z,48.8115,154.9631,33.39,5.2,mwb,,33,4.636,0.74,us,usc000lmrd,2014-02-27T21:37:21.000Z,"223km SSW of Severo-Kuril'sk, Russia",earthquake,,3.4,0.043,,reviewed,us,us
2013-12-18T08:22:40.500Z,75.8461,7.1864,13.87,5.3,mwc,,32,3.126,1.13,us,usc000lnvu,2014-02-27T21:37:21.000Z,"Greenland Sea",earthquake,,3.4,,,reviewed,us,gcmt
2013-12-18T00:33:02.670Z,20.8015,146.7576,9.77,5,mb,,16,4.183,0.7,us,usc000lmmu,2014-02-27T21:37:20.000Z,"195km E of Farallon de Pajaros, Northern Mariana Islands",earthquake,,2.3,0.039,,reviewed,us,us
2013-12-17T23:38:06.820Z,20.7727,146.7903,9,6.2,mww,,14,4.162,0.81,us,usc000lmmc,2014-02-27T21:41:44.632Z,"198km E of Farallon de Pajaros, Northern Mariana Islands",earthquake,,1.6,,,reviewed,us,us
2013-12-17T22:43:13.820Z,3.412,126.9174,35,5,mb,,55,2.66,0.92,us,usc000lml8,2014-02-27T21:37:20.000Z,"222km NNW of Tobelo, Indonesia",earthquake,,1.9,0.083,,reviewed,us,us
2013-12-17T17:02:01.800Z,-20.7074,-178.6609,601.97,5.7,mwb,,18,4.28,0.99,us,usc000lm7a,2014-02-27T22:00:13.892Z,"7km SSE of Ndoi Island, Fiji",earthquake,,4,0.052,,reviewed,us,us
2013-12-17T16:01:40.840Z,20.8089,146.8934,10,5,mb,,33,4.22,0.94,us,usc000lm5s,2014-02-27T21:37:20.000Z,"210km E of Farallon de Pajaros, Northern Mariana Islands",earthquake,,1.8,0.061,,reviewed,us,us
2013-12-17T14:16:43.100Z,-10.3109,161.1434,103.23,5.2,mb,,29,1.462,0.63,us,usc000lm2n,2014-02-27T21:37:20.000Z,"86km W of Kirakira, Solomon Islands",earthquake,,4.4,0.04,,reviewed,us,us
2013-12-17T13:49:36.310Z,75.8159,7.0208,10,5.1,mb,,30,3.175,0.58,us,usc000lm2d,2014-02-27T21:37:20.000Z,"Greenland Sea",earthquake,,1.8,0.038,,reviewed,us,us
2013-12-17T12:30:00.000Z,-25.509,-70.521,71.5,5.5,mww,,,,1.4,us,usc000lm19,2015-01-30T23:33:30.374Z,"12km SSW of Taltal, Chile",earthquake,,3.1,,,reviewed,guc,us
2013-12-16T22:04:06.980Z,-55.5755,-32.5032,13.64,5.2,mb,,42,2.638,1,us,usc000llsz,2014-02-21T23:00:57.000Z,"294km ESE of Grytviken, South Georgia and the South Sandwich Islands",earthquake,,3.7,0.099,,reviewed,us,us
2013-12-16T12:28:31.940Z,-47.1806,-13.392,10,5.2,mb,,55,10.136,0.45,us,usc000llgl,2014-02-21T23:00:57.000Z,"Southern Mid-Atlantic Ridge",earthquake,,1.8,0.086,,reviewed,us,us
2013-12-16T12:07:24.830Z,-46.0838,165.9893,11.37,5.8,mww,,49,1.023,0.65,us,usc000llfs,2014-02-21T23:00:57.000Z,"153km WSW of Te Anau, New Zealand",earthquake,,2.8,,,reviewed,us,us
2013-12-16T09:03:11.060Z,-6.799,102.578,34.31,5,mb,,47,2.451,0.71,us,usc000lldr,2014-02-21T23:00:57.000Z,"228km SW of Biha, Indonesia",earthquake,,4,0.084,,reviewed,us,us
2013-12-16T05:04:54.440Z,31.0656,110.4124,17.8,5.1,mb,,30,1.115,0.68,us,usc000llbt,2014-02-21T23:00:56.000Z,"10km ENE of Xinling, China",earthquake,,3.5,0.043,,reviewed,us,us
2013-12-16T04:11:46.510Z,-58.6854,149.3456,6.67,5.5,mwb,,94,6.763,0.94,us,usc000llbc,2014-02-21T23:00:56.000Z,"West of Macquarie Island",earthquake,,3.3,0.062,,reviewed,us,us
2013-12-16T01:38:33.760Z,-15.8076,167.5712,55.79,5.1,mb,,58,2.058,1.18,us,usc000llar,2014-02-21T23:00:56.000Z,"35km NE of Norsup, Vanuatu",earthquake,,5.1,0.096,,reviewed,us,us
2013-12-15T12:55:16.680Z,-7.2759,-76.7646,61.8,5.2,mb,,44,1.623,0.77,us,usc000ll34,2014-02-21T23:00:55.000Z,"3km ENE of Huicungo, Peru",earthquake,,4.7,0.034,,reviewed,us,us
2013-12-15T03:07:11.910Z,53.7905,160.4652,74.27,5,mb,,61,1.331,0.62,us,usc000lkx6,2014-02-21T23:00:55.000Z,"146km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake,,4.7,0.032,,reviewed,us,us
2013-12-14T14:19:29.880Z,-41.3696,-86.9637,10,5.1,mb,,55,11.935,1.49,us,usc000lkl6,2014-02-21T23:00:54.000Z,"West Chile Rise",earthquake,,1.8,0.114,,reviewed,us,us
2013-12-14T04:06:15.330Z,35.6544,140.6546,42,5.5,mwb,,40,0.443,0.84,us,usc000lkgy,2015-04-12T05:37:08.617Z,"6km S of Asahi, Japan",earthquake,,1.8,0.043,,reviewed,us,us
2013-12-14T01:41:16.460Z,-2.8312,-80.5869,55.69,5,mb,,50,3.721,0.69,us,usc000lkg7,2014-02-21T23:00:54.000Z,"31km SW of Playas, Ecuador",earthquake,,5.4,0.035,,reviewed,us,us
2013-12-13T04:45:11.460Z,13.1334,-89.0898,67.59,5.6,mwb,,41,0.567,0.95,us,usc000ljv7,2015-01-28T19:53:53.457Z,"40km S of El Rosario, El Salvador",earthquake,,3.6,0.061,,reviewed,us,us
2013-12-13T04:28:51.720Z,-0.9503,121.3719,47.9,5.1,mb,,24,1.402,0.87,us,usc000ljv0,2014-02-21T23:00:53.000Z,"84km NE of Poso, Indonesia",earthquake,,5.3,0.067,,reviewed,us,us
2013-12-12T22:52:18.690Z,45.2805,148.1766,22.02,5.2,mb,,77,4.123,0.56,us,usc000ljkn,2014-02-21T23:00:52.000Z,"23km ENE of Kuril'sk, Russia",earthquake,,3.7,0.029,,reviewed,us,us
2013-12-11T07:11:45.670Z,-12.2793,167.1691,263.92,5.2,mb,,28,7.634,0.64,us,usc000lhx7,2014-02-21T23:00:51.000Z,"182km NNW of Sola, Vanuatu",earthquake,,5.1,0.05,,reviewed,us,us
2013-12-11T00:46:49.000Z,19.4959,-109.0571,10,5.4,mwb,,98,1.899,1.13,us,usc000lhvx,2014-02-21T23:00:51.000Z,"217km ENE of Socorro Island, Mexico",earthquake,,2.4,0.075,,reviewed,us,us
2013-12-10T04:27:13.290Z,-5.7271,101.9974,11.62,5.3,mb,,28,1.659,0.77,us,usc000lh6u,2014-02-21T23:00:49.000Z,"210km WSW of Kuripan, Indonesia",earthquake,,3,0.058,,reviewed,us,us
2013-12-10T01:27:32.570Z,23.0703,143.0666,88.98,5.1,mb,,32,4.086,0.73,us,usc000lh5m,2014-02-21T23:00:49.000Z,"259km SE of Iwo Jima, Japan",earthquake,,3.4,0.042,,reviewed,us,us
2013-12-10T00:51:27.900Z,-31.3939,-69.2994,113,5.3,mb,,31,0.931,1.36,us,usc000lh59,2015-01-30T12:38:01.994Z,"12km SE of Calingasta, Argentina",earthquake,,3.7,0.034,,reviewed,us,us
2013-12-09T20:36:49.720Z,36.4198,141.9222,26.41,5.1,mb,,107,2.995,0.78,us,usc000lgxz,2014-02-15T01:32:15.000Z,"112km ESE of Kitaibaraki, Japan",earthquake,,3.7,0.043,,reviewed,us,us
2013-12-09T11:33:52.080Z,38.6028,55.5975,10,5.2,mb,,40,2.094,0.7,us,usb000le1j,2014-02-15T01:32:14.000Z,"71km S of Gazanjyk, Turkmenistan",earthquake,,1.8,0.055,,reviewed,us,us
2013-12-09T09:00:41.190Z,-60.914,-22.9528,10,5.1,mb,,59,9.83,0.84,us,usb000ldz7,2014-02-15T01:32:14.000Z,"288km SE of Bristol Island, South Sandwich Islands",earthquake,,1.7,0.114,,reviewed,us,us
2013-12-09T08:47:23.980Z,2.7392,128.4034,35,5.2,mwb,,31,2.211,1.07,us,usb000ldz3,2014-02-15T01:52:33.383Z,"120km NNE of Tobelo, Indonesia",earthquake,,1.8,0.063,,reviewed,us,us
2013-12-09T00:03:20.300Z,-15.5806,-173.2667,91.57,5.1,mb,,39,2.199,0.95,us,usb000ldw9,2014-02-15T01:32:14.000Z,"65km NE of Hihifo, Tonga",earthquake,,4.6,0.038,,reviewed,us,us
2013-12-08T17:24:54.200Z,44.4438,149.1667,28,6,mww,,26,4.726,0.99,us,usb000lds9,2014-02-15T01:41:10.788Z,"134km SE of Kuril'sk, Russia",earthquake,,1.7,,,reviewed,us,us
2013-12-08T01:53:45.640Z,-15.5401,167.5311,116,5.4,mwb,,57,2.321,0.58,us,usb000ldla,2014-02-15T01:32:12.000Z,"39km E of Luganville, Vanuatu",earthquake,,1.8,0.061,,reviewed,us,us
2013-12-07T16:44:09.000Z,55.1872,-157.8329,11.1,5.2,mwb,,190,,0.97,us,usb000lddm,2014-02-15T01:44:27.526Z,"119km ENE of Chernabura Island, Alaska",earthquake,,3.4,0.055,,reviewed,ak,us
2013-12-07T09:23:49.000Z,-33.918,-72.554,44.5,5,mb,,,,1.86,us,usb000ldbi,2014-02-15T01:32:12.000Z,"93km WSW of San Antonio, Chile",earthquake,,4.7,0.093,,reviewed,guc,us
2013-12-07T07:36:27.000Z,56.7463,-155.0689,51.9,5.4,Ml,150,86.4,0.52012455,0.85,ak,ak10885113,2015-01-30T01:37:31.793Z,"108km NNE of Chirikof Island, Alaska",earthquake,0.5,1,,74,reviewed,ak,ak
2013-12-06T23:54:02.970Z,0.9635,127.3925,5.97,5,mb,,75,0.192,0.63,us,usb000ld5c,2014-02-15T01:32:11.000Z,"18km N of Ternate, Indonesia",earthquake,,4.5,0.072,,reviewed,us,us
2013-12-06T10:24:02.870Z,40.0674,69.9219,23.69,5,mb,,24,0.689,0.91,us,usb000lcjx,2015-01-31T02:43:20.260Z,"26km SE of Chkalovsk, Tajikistan",earthquake,,0.9,0.053,,reviewed,us,us
2013-12-04T23:00:59.130Z,-10.6069,165.1199,29.46,5.1,mb,,45,5.225,1.33,us,usb000lbjl,2014-02-15T01:32:09.000Z,"78km W of Lata, Solomon Islands",earthquake,,3.8,0.081,,reviewed,us,us
2013-12-04T17:43:24.390Z,0.0238,123.5477,136.82,5.2,mb,,20,1.312,0.86,us,usb000lbb7,2014-02-15T01:32:09.000Z,"54km SE of Bilungala, Indonesia",earthquake,,2.1,0.045,,reviewed,us,us
2013-12-04T14:55:40.270Z,-25.4464,178.253,574,5.7,mww,,18,5.083,0.74,us,usb000lb85,2014-02-15T01:48:19.365Z,"South of the Fiji Islands",earthquake,,1.8,,,reviewed,us,us
2013-12-04T14:10:09.260Z,-29.9746,-176.1121,11.05,5,mb,,92,1.741,0.62,us,usb000lb7r,2014-02-15T01:32:08.000Z,"190km ESE of Raoul Island, New Zealand",earthquake,,3.2,0.075,,reviewed,us,us
2013-12-04T05:39:33.000Z,-24.578,-69.295,72.4,5.2,mww,,,,1.05,us,usb000lb20,2014-02-15T01:41:31.196Z,"150km NE of Taltal, Chile",earthquake,,3.9,,,reviewed,guc,us
2013-12-03T23:58:49.900Z,6.6241,126.1749,30,5.6,mwb,,33,0.738,0.79,us,usb000layi,2015-01-29T03:25:30.965Z,"7km E of Tibanbang, Philippines",earthquake,,1.7,0.048,,reviewed,us,us
2013-12-03T22:01:15.630Z,23.9572,143.2633,9,5.4,mwb,,35,3.273,1.09,us,usb000laum,2014-02-15T01:32:08.000Z,"216km ESE of Iwo Jima, Japan",earthquake,,1.7,0.036,,reviewed,us,us
2013-12-03T15:36:37.530Z,3.7331,126.6084,51.53,5.1,mb,,50,3.037,0.92,us,usb000labs,2014-02-15T01:32:08.000Z,"224km SE of Sarangani, Philippines",earthquake,,2.8,0.056,,reviewed,us,us
2013-12-03T09:16:43.550Z,36.492,141.7115,18.32,5.1,mwb,,12,1.638,0.88,us,usb000l9xu,2014-02-15T01:37:32.752Z,"91km ESE of Kitaibaraki, Japan",earthquake,,2.8,0.058,,reviewed,us,us
2013-12-02T12:18:48.230Z,-53.3147,25.4971,10,5.5,mwb,,36,18.267,0.71,us,usb000l96n,2014-02-12T01:36:38.255Z,"South of Africa",earthquake,,1.8,0.066,,reviewed,us,us
2013-12-02T07:34:55.930Z,2.0338,96.6783,18.08,5.4,mwb,,65,1.153,1.05,us,usb000l92s,2014-02-12T01:08:41.000Z,"59km SSE of Sinabang, Indonesia",earthquake,,3,0.047,,reviewed,us,us
2013-12-02T02:14:56.910Z,-21.2849,170.3154,110,5.6,mww,,21,3.685,1.28,us,usb000l90p,2014-02-12T01:33:45.100Z,"217km NW of Ile Hunter, New Caledonia",earthquake,,1.8,,,reviewed,us,us
2013-12-01T10:01:31.700Z,-17.5604,-178.2867,533.67,5.4,mb,,22,3.495,1.07,us,usb000l8qy,2014-02-12T01:08:40.000Z,"278km ESE of Lambasa, Fiji",earthquake,,4.4,0.031,,reviewed,us,us
2013-12-01T08:34:24.000Z,40.2532,78.9442,7.68,5,mwr,,28,1.708,0.65,us,usb000l8qj,2014-02-12T01:08:40.000Z,"147km SW of Aksu, China",earthquake,,2.8,0.068,,reviewed,us,us
2013-12-01T06:29:57.800Z,2.044,96.8261,20,6,mww,,27,1.049,0.89,us,usb000l8pb,2014-02-12T01:26:24.770Z,"69km SE of Sinabang, Indonesia",earthquake,,1.7,,,reviewed,us,us
2013-12-01T03:20:55.700Z,17.295,-101.668,20,5.1,mb,,,,1.99,us,usb000l8na,2015-01-30T10:35:29.661Z,"39km SSW of Zihuatanejo, Mexico",earthquake,,3.8,0.035,,reviewed,unm,us
2013-12-01T03:19:38.090Z,41.6832,-126.8781,10.09,5.5,mww,,46,2.047,0.94,us,usb000l8n7,2017-02-02T01:28:54.370Z,"218km WSW of Gold Beach, Oregon",earthquake,,2.5,,,reviewed,us,us
2013-12-01T01:24:13.520Z,-7.0269,128.3791,9.87,6.4,mww,,11,3.046,0.7,us,usb000l8mb,2015-01-31T03:26:03.056Z,"Kepulauan Barat Daya, Indonesia",earthquake,,2.1,,,reviewed,us,us
2013-12-01T01:13:52.790Z,-56.6006,-25.4549,31.87,5,mb,,53,6.693,0.75,us,usb000l8ma,2014-02-12T01:08:39.000Z,"107km E of Visokoi Island, ",earthquake,,4.2,0.1,,reviewed,us,us
2013-11-30T19:20:15.170Z,-1.0586,26.8485,5.19,5.3,mwb,,33,3.915,0.67,us,usb000l8iv,2014-02-12T01:08:39.000Z,"231km NNE of Kindu, Democratic Republic of the Congo",earthquake,,3.6,0.063,,reviewed,us,us
2013-11-29T12:05:18.820Z,-26.6809,-176.0717,10,5,mb,,58,3.037,1.18,us,usb000l80v,2014-02-12T01:08:37.000Z,"South of the Fiji Islands",earthquake,,1.5,0.062,,reviewed,us,us
2013-11-29T11:53:01.010Z,-26.7068,-176.1952,10,5.2,mb,,70,2.957,0.8,us,usb000l80r,2014-02-12T01:08:37.000Z,"South of the Fiji Islands",earthquake,,1.5,0.064,,reviewed,us,us
2013-11-29T01:54:49.070Z,28.8721,95.8701,35.15,5,mb,,40,4.225,0.63,us,usb000l7uv,2015-01-30T17:40:28.401Z,"73km SE of Motuo, China",earthquake,,3.8,0.056,,reviewed,us,us
2013-11-29T01:44:20.060Z,16.8263,146.5329,46,5.3,mwb,,24,0.732,1.15,us,usb000l7us,2014-02-12T01:14:17.492Z,"106km ENE of Anatahan, Northern Mariana Islands",earthquake,,1.9,0.065,,reviewed,us,us
